Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,sidoarjo,jember,bayuwangi,batu,kediri,surabaya,malang,pacitan,tuban,jombang,tulungagung,sumenep,probolinggo,ngawi,madiun,pasuruan,pamekasan,bojonegoro,mojokerto,nganjuk,lamongan,magetan,ponorogo,situbondo,gresik,blitar,bondowoso,trenggalek,lumajang,sampang,bangkalan,purworejo
BATIQA Hotel Darmo - Surabaya,1106,293600,surabaya,3,8.6,-7.2943472,112.7406453,0.005539996,145435.3,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BATIQA Hotel Darmo - Surabaya,1107,293600,surabaya,3,8.6,-7.2943472,112.7406453,0.005539996,145256,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiz Prime Hotel Darmo Harapan Surabaya,1028,293600,surabaya,3,8.3,-7.2718953,112.6914292,0.011869838,156412.2,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1028,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.015676017,185663.6,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1030,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.015676017,150581,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1031,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.015676017,143377.9,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1101,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.015676017,162862.9,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1102,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.015676017,162362.9,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1103,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.015676017,146195.2,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1104,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.015676017,180759.2,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1105,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.015676017,163259.2,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1106,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.015676017,151333,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1107,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.015676017,162790.6,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1108,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.015676017,163259.2,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1119,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.016879338,150091.5,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1120,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.016879338,132796.75,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1121,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.016879338,133602.8,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1122,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.016879338,169550,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1123,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.016879338,142802.3,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1124,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.016879338,145761.3,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1125,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.016879338,150674.9,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1126,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.016879338,170801.6667,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1127,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.016879338,113279.625,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edotel Kusuma,1128,293750,bayuwangi,0,8.1,-8.2118022,114.3505982,0.016879338,160513.8889,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el Hotel Grande Malang,1030,294000,malang,3,8.4,-7.9022006,112.6056572,0.025875124,90519.75,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el Hotel Grande Malang,1106,294000,malang,3,8.4,-7.9022006,112.6056572,0.025875124,109520.875,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Front One Inn Kediri,1027,294000,bojonegoro,2,8.3,-7.8090097,112.043782,0.026320149,173438.875,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Front One Inn Kediri,1028,294000,bojonegoro,2,8.3,-7.8090097,112.043782,0.026320149,129472.6,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Front One Inn Kediri,1031,294000,bojonegoro,2,8.3,-7.8090097,112.043782,0.026320149,129314.4,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Front One Inn Kediri,1102,294000,bojonegoro,2,8.3,-7.8090097,112.043782,0.026320149,129074.3,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Front One Budget Malang by Azana,1029,294000,malang,2.5,8.7,-7.936591,112.6257339,0.009285359,117970.5,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Batu Hotel & Villas,1031,294000,batu,3,8.4,-7.8792631,112.522588,0.00529373,202985.1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Batu Hotel & Villas,1101,294000,batu,3,8.4,-7.8792631,112.522588,0.00529373,196461.6,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Batu Hotel & Villas,1108,294000,batu,3,8.4,-7.8792631,112.522588,0.00529373,148357.2,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el Hotel Grande Malang,1119,294000,malang,3,8.4,-7.9022006,112.6056572,0.026012744,108291,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el Hotel Grande Malang,1127,294000,malang,3,8.4,-7.9022006,112.6056572,0.026012744,98553.22222,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el Hotel Grande Malang,1128,294000,malang,3,8.4,-7.9022006,112.6056572,0.026012744,97327.1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Batu Hotel & Villas,1123,294000,batu,3,8.4,-7.8792631,112.522588,0.00529373,150715.3,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Batu Hotel & Villas,1124,294000,batu,3,8.4,-7.8792631,112.522588,0.00529373,160516.3,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Batu Hotel & Villas,1125,294000,batu,3,8.4,-7.8792631,112.522588,0.00529373,160516.3,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Batu Hotel & Villas,1128,294000,batu,3,8.4,-7.8792631,112.522588,0.00529373,148357.2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Merdeka Madiun,1108,294117,madiun,3,8.1,-7.6264154,111.5195168,0.006059504,390080.8,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Merdeka Madiun,1119,294118,madiun,3,8.1,-7.6264154,111.5195168,0.006059504,394768.7,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Gajahmada Graha,1127,294200,malang,3,8.5,-7.9687083,112.6357101,0.003471789,157356.5556,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90519 Warmo Cottage,1105,294341,pasuruan,0,8.1,-7.7159481,112.6590471,0.033009277,184591.3,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Batu Hotel & Villas,1027,294484,batu,3,8.4,-7.8792631,112.522588,0.00529373,229499.1111,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solaris Hotel Malang,1105,294749,malang,3,8.5,-7.9136142,112.6556885,0.021594804,290700.6667,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solaris Hotel Malang,1107,294749,malang,3,8.5,-7.9136142,112.6556885,0.021594804,320482.1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karisma Hotel,1027,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,107979,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1028,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,122680.5,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1029,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,116841,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1030,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,121815.5,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1031,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,117955.3,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1101,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,117555.3,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1102,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,117555.3,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1103,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,131055.3,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1104,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,134931.8,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1105,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,132931.8,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1106,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,142702,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1107,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,117955.3,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1108,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,120655.3,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hotel Sinergi Gresik,1101,295000,gresik,2,7.8,-7.1710963,112.6615219,0.026232396,106842.5,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hotel Sinergi Gresik,1102,295000,gresik,2,7.8,-7.1710963,112.6615219,0.026232396,139229.7778,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hotel Sinergi Gresik,1103,295000,gresik,2,7.8,-7.1710963,112.6615219,0.026232396,98178.22222,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hotel Sinergi Gresik,1104,295000,gresik,2,7.8,-7.1710963,112.6615219,0.026232396,152918.7778,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hotel Sinergi Gresik,1105,295000,gresik,2,7.8,-7.1710963,112.6615219,0.026232396,152918.7778,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hotel Sinergi Gresik,1106,295000,gresik,2,7.8,-7.1710963,112.6615219,0.026232396,135286.375,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hotel Sinergi Gresik,1107,295000,gresik,2,7.8,-7.1710963,112.6615219,0.026232396,143343.5714,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hotel Sinergi Gresik,1108,295000,gresik,2,7.8,-7.1710963,112.6615219,0.026232396,152267.5714,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Grand Olympic Hotel,1027,295000,bojonegoro,0,7.7,-7.1619886,111.8979887,0.059850858,123149.4,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Olympic Hotel,1028,295000,bojonegoro,0,7.7,-7.1619886,111.8979887,0.059850858,86438.1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alimar Hotel,1028,295000,malang,3,8.4,-7.9860407,112.6324107,0.005499539,140895.2222,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alimar Hotel,1031,295000,malang,3,8.4,-7.9860407,112.6324107,0.005499539,176769.4444,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alimar Hotel,1101,295000,malang,3,8.4,-7.9860407,112.6324107,0.005499539,170579.8889,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alimar Hotel,1102,295000,malang,3,8.4,-7.9860407,112.6324107,0.005499539,168867.3333,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alimar Hotel,1103,295000,malang,3,8.4,-7.9860407,112.6324107,0.005499539,172517,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alimar Hotel,1104,295000,malang,3,8.4,-7.9860407,112.6324107,0.005499539,157678.2,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alimar Hotel,1107,295000,malang,3,8.4,-7.9860407,112.6324107,0.005499539,159389.2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alimar Hotel,1108,295000,malang,3,8.4,-7.9860407,112.6324107,0.005499539,160409.5,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Palm Hotel Batu,1101,295000,batu,2,7.7,-7.8652013,112.5078841,0.005602948,122037.4,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Palm Hotel Batu,1102,295000,batu,2,7.7,-7.8652013,112.5078841,0.005602948,127096.5,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Palm Hotel Batu,1103,295000,batu,2,7.7,-7.8652013,112.5078841,0.005602948,118095,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Palm Hotel Batu,1104,295000,batu,2,7.7,-7.8652013,112.5078841,0.005602948,127096.5,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Palm Hotel Batu,1105,295000,batu,2,7.7,-7.8652013,112.5078841,0.005602948,142048.3,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Palm Hotel Batu,1108,295000,batu,2,7.8,-7.8652013,112.5078841,0.005602948,107841.7778,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karisma Hotel,1119,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,122829.2857,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1120,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,117569.125,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1121,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,132283.6667,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1122,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,128555.3,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1123,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,128148.4,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1124,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,131564.8,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1125,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,132031.8,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1126,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,164757,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Karisma Hotel,1127,295000,situbondo,1,7.4,-7.6929277,114.0467415,0.381089904,236177.7143,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Grand Palm Hotel Batu,1119,295000,batu,2,7.8,-7.8652013,112.5078841,0.005602948,204083.8889,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Palm Hotel Batu,1120,295000,batu,2,7.8,-7.8652013,112.5078841,0.005602948,137800,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Palm Hotel Batu,1121,295000,batu,2,7.8,-7.8652013,112.5078841,0.005602948,122324,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
