Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,tangerang,lebak,serang,pandeglang
Lemo Hotel Serpong,1102,400000,tangerang,3,8.4,-6.2454082,106.6108158,0.013765055,405451.6,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Lemo Hotel Serpong,1103,400000,tangerang,3,8.4,-6.2454082,106.6108158,0.013765055,326181.9,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Lemo Hotel Serpong,1104,400000,tangerang,3,8.4,-6.2454082,106.6108158,0.013765055,339779.8,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Lemo Hotel Serpong,1105,400000,tangerang,3,8.4,-6.2454082,106.6108158,0.013765055,333947,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Lemo Hotel Serpong,1106,400000,tangerang,3,8.4,-6.2454082,106.6108158,0.013765055,381109.1111,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Lemo Hotel Serpong,1107,400000,tangerang,3,8.4,-6.2454082,106.6108158,0.013765055,349174.2222,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Lemo Hotel Serpong,1108,400000,tangerang,3,8.4,-6.2454082,106.6108158,0.013765055,380354,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Istana Nelayan Hotel,1027,400000,tangerang,3,8.5,-6.1919274,106.5900675,0.026681924,170500.4,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0
Istana Nelayan Hotel,1028,400000,tangerang,3,8.5,-6.1919274,106.5900675,0.026681924,180510.2,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0
Istana Nelayan Hotel,1031,400000,tangerang,3,8.5,-6.1919274,106.5900675,0.026681924,188777.1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0
Istana Nelayan Hotel,1101,400000,tangerang,3,8.5,-6.1919274,106.5900675,0.026681924,179600.4,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0
Istana Nelayan Hotel,1102,400000,tangerang,3,8.5,-6.1919274,106.5900675,0.026681924,170500.4,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0
Istana Nelayan Hotel,1103,400000,tangerang,3,8.5,-6.1919274,106.5900675,0.026681924,179600.4,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0
Istana Nelayan Hotel,1104,400000,tangerang,3,8.5,-6.1919274,106.5900675,0.026681924,178400.4,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0
Istana Nelayan Hotel,1107,400000,tangerang,3,8.5,-6.1919274,106.5900675,0.026681924,184605.3,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0
Istana Nelayan Hotel,1108,400000,tangerang,3,8.5,-6.1919274,106.5900675,0.026681924,179600.4,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0
Sahid Serpong,1027,400000,tangerang,3,8.2,-6.3070391,106.6629896,0.014653474,210980.3,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Sahid Serpong,1029,400000,tangerang,3,8.2,-6.3070391,106.6629896,0.014653474,185176.6,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Sahid Serpong,1030,400000,tangerang,3,8.2,-6.3070391,106.6629896,0.014653474,174466.7,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Sahid Serpong,1031,400000,tangerang,3,8.2,-6.3070391,106.6629896,0.014653474,150517.1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Sahid Serpong,1103,400000,tangerang,3,8.2,-6.3070391,106.6629896,0.014653474,228925.5,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Sahid Serpong,1104,400000,tangerang,3,8.2,-6.3070391,106.6629896,0.014653474,155804.7778,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Sahid Serpong,1105,400000,tangerang,3,8.2,-6.3070391,106.6629896,0.014653474,179679.7,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Fiducia Serpong,1030,400000,tangerang,1,7.1,-6.2670097,106.6551086,0.021661276,185610.7,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0
Sahid Mutiara Karawaci,1119,400000,tangerang,3,8.2,-6.233769,106.5870962,0.011825153,128098,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0
Sahid Mutiara Karawaci,1120,400000,tangerang,3,8.2,-6.233769,106.5870962,0.011825153,118400.8333,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
Sahid Mutiara Karawaci,1121,400000,tangerang,3,8.2,-6.233769,106.5870962,0.011825153,134731.6,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
Sahid Mutiara Karawaci,1122,400000,tangerang,3,8.2,-6.233769,106.5870962,0.011825153,134731.6,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0
Sahid Mutiara Karawaci,1123,400000,tangerang,3,8.2,-6.233769,106.5870962,0.011825153,139766.1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0
Sahid Mutiara Karawaci,1124,400000,tangerang,3,8.2,-6.233769,106.5870962,0.011825153,134731.6,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0
Sahid Mutiara Karawaci,1125,400000,tangerang,3,8.2,-6.233769,106.5870962,0.011825153,139766.1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0
Sahid Mutiara Karawaci,1126,400000,tangerang,3,8.2,-6.233769,106.5870962,0.011825153,136022,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0
Sahid Mutiara Karawaci,1127,400000,tangerang,3,8.2,-6.233769,106.5870962,0.011825153,130529.8,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
Sahid Mutiara Karawaci,1128,400000,tangerang,3,8.2,-6.233769,106.5870962,0.011825153,130325.6,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
Istana Nelayan Hotel,1121,400000,tangerang,3,8.5,-6.1919274,106.5900675,0.026681924,187605.3,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0
Istana Nelayan Hotel,1122,400000,tangerang,3,8.5,-6.1919274,106.5900675,0.026681924,182600.4,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0
Istana Nelayan Hotel,1123,400000,tangerang,3,8.5,-6.1919274,106.5900675,0.026681924,182600.4,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0
Istana Nelayan Hotel,1124,400000,tangerang,3,8.5,-6.1919274,106.5900675,0.026681924,182600.4,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0
Istana Nelayan Hotel,1125,400000,tangerang,3,8.5,-6.1919274,106.5900675,0.026681924,252450,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0
Istana Nelayan Hotel,1128,400000,tangerang,3,8.5,-6.1919274,106.5900675,0.026681924,186772.2,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0
Fiducia Serpong,1127,400000,tangerang,1,7.1,-6.2670097,106.6551086,0.021661276,235525.4,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0
Lemo Hotel Serpong,1119,400000,tangerang,3,8.4,-6.2454082,106.6108158,0.013765055,361519.6,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Lemo Hotel Serpong,1120,400000,tangerang,3,8.4,-6.2454082,106.6108158,0.013765055,368809.1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Lemo Hotel Serpong,1121,400000,tangerang,3,8.4,-6.2454082,106.6108158,0.013765055,341858.8,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Lemo Hotel Serpong,1122,400000,tangerang,3,8.4,-6.2454082,106.6108158,0.013765055,333492.3,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Lemo Hotel Serpong,1123,400000,tangerang,3,8.4,-6.2454082,106.6108158,0.013765055,332021.7,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Lemo Hotel Serpong,1124,400000,tangerang,3,8.4,-6.2454082,106.6108158,0.013765055,332084,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Lemo Hotel Serpong,1125,400000,tangerang,3,8.4,-6.2454082,106.6108158,0.013765055,350909.8571,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Lemo Hotel Serpong,1126,400000,tangerang,3,8.4,-6.2454082,106.6108158,0.013765055,416503.5556,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Lemo Hotel Serpong,1127,400000,tangerang,3,8.4,-6.2454082,106.6108158,0.013765055,412210.7778,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Lemo Hotel Serpong,1128,400000,tangerang,3,8.4,-6.2454082,106.6108158,0.013765055,361117.2222,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Pranaya Boutique Hotel,1120,400000,tangerang,3,8.6,-6.296223,106.6677592,0.009727024,212300.4,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0
Pranaya Boutique Hotel,1121,400000,tangerang,3,8.6,-6.296223,106.6677592,0.009727024,195856.6,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0
Pranaya Boutique Hotel,1122,400000,tangerang,3,8.6,-6.296223,106.6677592,0.009727024,206890.8,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0
Ibis Gading Serpong,1125,400486,tangerang,3,8.5,-6.2478522,106.6264484,0.009801867,350909.8571,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Ibis Gading Serpong,1106,400487,tangerang,3,8.5,-6.2478522,106.6264484,0.009801867,381109.1111,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Swiss-Belexpress Cilegon,1027,402000,serang,3,8.4,-6.0149375,106.0472532,0.030535307,101983.3,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0
Swiss-Belexpress Cilegon,1028,402000,serang,3,8.4,-6.0149375,106.0472532,0.030535307,101983.3,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0
Swiss-Belexpress Cilegon,1029,402000,serang,3,8.4,-6.0149375,106.0472532,0.030535307,101283.3,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0
Swiss-Belexpress Cilegon,1030,402000,serang,3,8.4,-6.0149375,106.0472532,0.030535307,89728.1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0
Amaris Hotel Cilegon,1027,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,101808.3,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1028,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,101808.3,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1029,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,101108.3,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1030,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,89553.1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1031,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,85050,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1101,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,113970,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1102,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,125948.1111,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1103,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,115970,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1104,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,119876.1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1105,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,126655,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1106,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,126655,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1107,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,124407.5,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1108,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,110122.5,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1119,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,93298.9,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1120,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,109922.2857,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1121,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,95698.9,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1122,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,95698.9,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1123,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,95698.9,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1124,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,95698.9,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1125,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,95698.9,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1126,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,93998.9,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1127,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,94135.6,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
Amaris Hotel Cilegon,1128,403750,serang,2,8.4,-6.0161798,106.0501963,0.029028701,91335.6,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
Days Hotel and Suites Jakarta airport,1128,407972,tangerang,3,8.2,-6.1613889,106.8148685,0.136073292,92661.66667,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Fame Hotel Gading Serpong,1127,408000,tangerang,2,8.1,-6.2552539,106.6218005,0.010520048,410433,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0
Forbis Hotel,1031,409917,serang,4,8.5,-6.0496771,106.0677619,0.03378218,80133.3,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0
Forbis Hotel,1101,409917,serang,4,8.5,-6.0496771,106.0677619,0.03378218,111053.3,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0
Forbis Hotel,1103,409917,serang,4,8.5,-6.0496771,106.0677619,0.03378218,111053.3,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0
Forbis Hotel,1105,409917,serang,4,8.5,-6.0496771,106.0677619,0.03378218,121738.3,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0
Forbis Hotel,1106,409917,serang,4,8.5,-6.0496771,106.0677619,0.03378218,121738.3,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0
Forbis Hotel,1107,409917,serang,4,8.5,-6.0496771,106.0677619,0.03378218,119490.8,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0
Forbis Hotel,1108,409917,serang,4,8.5,-6.0496771,106.0677619,0.03378218,105205.8,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Sukma,1027,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,102433.3,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1028,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,102433.3,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1029,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,101733.3,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1030,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,90178.1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1031,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,84441.6,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1101,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,113361.6,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1102,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,125948.1111,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1103,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,115361.6,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1104,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,119251.1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1105,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,126046.6,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1106,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,126046.6,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1107,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,123799.1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1108,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,109514.1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1119,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,93923.9,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1121,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,96323.9,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1122,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,96323.9,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1123,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,96323.9,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1124,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,96323.9,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1125,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,96323.9,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1126,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,94623.9,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1127,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,94760.6,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0
Hotel Sukma,1128,410000,serang,0,7.6,-6.0223683,106.0653427,0.02581177,91960.6,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0
Swiss-Belexpress Cilegon,1128,410000,serang,3,8.4,-6.0149375,106.0472532,0.030535307,91960.6,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0
OYO 3277 Inayah Pkpri Hotel Syariah,1104,410447,serang,0,7.9,-6.1075782,106.1702346,0.024545906,91098.5,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0
Ibis Gading Serpong,1029,410781,tangerang,3,8.5,-6.2478522,106.6264484,0.009801867,160366.375,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Ibis Gading Serpong,1030,410781,tangerang,3,8.5,-6.2478522,106.6264484,0.009801867,322509.8889,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
OYO Flagship 728 Baileys Apartment Near RS Aria Sentra Medika,1125,413046,tangerang,2,8.6,-6.314902,106.7460136,0.044826346,266171.5556,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0
Golden Tulip Essential Tangerang,1106,415314,tangerang,3,8.5,-6.1844596,106.6433932,0.018087932,132089.4444,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Golden Tulip Essential Tangerang,1107,415314,tangerang,3,8.5,-6.1844596,106.6433932,0.018087932,175861.2222,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Golden Tulip Essential Tangerang,1108,415314,tangerang,3,8.5,-6.1844596,106.6433932,0.018087932,152548.3333,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Golden Tulip Essential Tangerang,1120,415314,tangerang,3,8.5,-6.1844596,106.6433932,0.019353109,128592.625,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Golden Tulip Essential Tangerang,1121,415314,tangerang,3,8.5,-6.1844596,106.6433932,0.019353109,135892.8889,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Vega Hotel Gading Serpong (Formerly Ara Hotel Gading Serpong),1027,416000,tangerang,3,8.4,-6.2433667,106.6242152,0.009856574,388347.375,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Vega Hotel Gading Serpong (Formerly Ara Hotel Gading Serpong),1028,416000,tangerang,3,8.4,-6.2433667,106.6242152,0.009856574,178247.875,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Vega Hotel Gading Serpong (Formerly Ara Hotel Gading Serpong),1029,416000,tangerang,3,8.4,-6.2433667,106.6242152,0.009856574,174708.75,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Vega Hotel Gading Serpong (Formerly Ara Hotel Gading Serpong),1030,416000,tangerang,3,8.4,-6.2433667,106.6242152,0.009856574,329727.4444,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
POP! Hotel BSD City,1119,418000,tangerang,2,8.2,-6.2990013,106.6646115,0.010142603,204287.5,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
POP! Hotel BSD City,1127,418000,tangerang,2,8.2,-6.2990013,106.6646115,0.010142603,196437.3,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
POP! Hotel BSD City,1128,418000,tangerang,2,8.2,-6.2990013,106.6646115,0.010142603,196000.6,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
OYO Flagship 728 Baileys Apartment Near RS Aria Sentra Medika,1105,419325,tangerang,2,8.6,-6.314902,106.7460136,0.044826346,152580,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0
Sukho Hotel,1027,420000,tangerang,3,8.4,-6.2607727,106.5316932,0.058138187,121620.1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1028,420000,tangerang,3,8.4,-6.2607727,106.5316932,0.058138187,131800.1111,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1029,420000,tangerang,3,8.4,-6.2607727,106.5316932,0.058138187,129577.8889,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1101,420000,tangerang,3,8.4,-6.2607727,106.5316932,0.058138187,109577.8889,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1102,420000,tangerang,3,8.4,-6.2607727,106.5316932,0.058138187,109577.8889,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1103,420000,tangerang,3,8.4,-6.2607727,106.5316932,0.058138187,109577.8889,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1104,420000,tangerang,3,8.4,-6.2607727,106.5316932,0.058138187,118120.1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1105,420000,tangerang,3,8.4,-6.2607727,106.5316932,0.058138187,116120.1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1106,420000,tangerang,3,8.4,-6.2607727,106.5316932,0.058138187,112859.2,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1107,420000,tangerang,3,8.4,-6.2607727,106.5316932,0.058138187,118120.1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1108,420000,tangerang,3,8.4,-6.2607727,106.5316932,0.058138187,119525.125,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1119,420000,tangerang,3,8.4,-6.2607727,106.5316932,0.058138187,118205,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1120,420000,tangerang,3,8.4,-6.2607727,106.5316932,0.058138187,111108.8571,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1121,420000,tangerang,3,8.4,-6.2607727,106.5316932,0.058138187,121620.1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1122,420000,tangerang,3,8.3,-6.2607727,106.5316932,0.058138187,121620.1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1123,420000,tangerang,3,8.3,-6.2607727,106.5316932,0.058138187,121620.1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1124,420000,tangerang,3,8.3,-6.2607727,106.5316932,0.058138187,121620.1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1125,420000,tangerang,3,8.3,-6.2607727,106.5316932,0.058138187,121620.1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1126,420000,tangerang,3,8.3,-6.2607727,106.5316932,0.058138187,117876,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1127,420000,tangerang,3,8.3,-6.2607727,106.5316932,0.058138187,115397.7,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
Sukho Hotel,1128,420000,tangerang,3,8.3,-6.2607727,106.5316932,0.058138187,118047.2,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
Days Hotel and Suites Jakarta airport,1101,421080,tangerang,3,8.2,-6.1613889,106.8148685,0.136073292,97057.5,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Days Hotel and Suites Jakarta airport,1102,421080,tangerang,3,8.2,-6.1613889,106.8148685,0.136073292,97057.5,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Days Hotel and Suites Jakarta airport,1103,421080,tangerang,3,8.2,-6.1613889,106.8148685,0.136073292,120439.2,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Days Hotel and Suites Jakarta airport,1104,421080,tangerang,3,8.2,-6.1613889,106.8148685,0.136073292,105564,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Days Hotel and Suites Jakarta airport,1105,421080,tangerang,3,8.2,-6.1613889,106.8148685,0.136073292,104044,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Days Hotel and Suites Jakarta airport,1106,421080,tangerang,3,8.2,-6.1613889,106.8148685,0.136073292,99906.5,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Days Hotel and Suites Jakarta airport,1107,421080,tangerang,3,8.2,-6.1613889,106.8148685,0.136073292,101426.5,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Days Hotel and Suites Jakarta airport,1108,421080,tangerang,3,8.2,-6.1613889,106.8148685,0.136073292,98057.5,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Days Hotel and Suites Jakarta airport,1119,421080,tangerang,3,8.2,-6.1613889,106.8148685,0.136073292,102417.8,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
