Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,karangasem,ogan komering ilir,gianyar,tabanan,buleleng,badung,denpasar,jembrana,bangli,klungkung
The Pavilion Hotel Kuta,1115,250000,badung,3,8.3,-8.722818,115.1758615,0.002546114,58186.6,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Alley City Hotel,1120,250000,denpasar,0,8.3,-8.6736325,115.2589294,0.005470268,153107,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
The Alley City Hotel,1121,250000,denpasar,0,8.3,-8.6736325,115.2589294,0.005470268,171060,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Bukit Catu Bungalow,1112,250000,bangli,0,9.1,-8.2307418,115.3964329,0.128763845,279686.1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
Bukit Catu Bungalow,1114,250000,bangli,0,9.1,-8.2307418,115.3964329,0.128763845,266187.6,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
Bukit Catu Bungalow,1115,250000,bangli,0,9.1,-8.2307418,115.3964329,0.128763845,312387.6,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
Bukit Catu Bungalow,1116,250000,bangli,0,9.1,-8.2307418,115.3964329,0.128763845,298517.6,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
Bukit Catu Bungalow,1117,250000,bangli,0,9.1,-8.2307418,115.3964329,0.128763845,312387.6,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
Bukit Catu Bungalow,1118,250000,bangli,0,9.1,-8.2307418,115.3964329,0.128763845,278623.2222,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
Bukit Catu Bungalow,1119,250000,bangli,0,9.1,-8.2307418,115.3964329,0.128763845,266187.6,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
Bukit Catu Bungalow,1121,250000,bangli,0,9.1,-8.2307418,115.3964329,0.128763845,266187.6,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
FRii Bali Echo Beach,1112,250000,badung,3,8.5,-8.6539859,115.1303691,0.005583077,430358.9,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
FRii Bali Echo Beach,1113,250000,badung,3,8.5,-8.6539859,115.1303691,0.005583077,506070.7143,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
FRii Bali Echo Beach,1114,250000,badung,3,8.5,-8.6539859,115.1303691,0.005583077,482181.5556,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
FRii Bali Echo Beach,1116,250000,badung,3,8.5,-8.6539859,115.1303691,0.005583077,442987,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
FRii Bali Echo Beach,1117,250000,badung,3,8.5,-8.6539859,115.1303691,0.005583077,459828.8,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
FRii Bali Echo Beach,1118,250000,badung,3,8.5,-8.6539859,115.1303691,0.005583077,484701.4444,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
FRii Bali Echo Beach,1119,250000,badung,3,8.5,-8.6539859,115.1303691,0.005583077,550709,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
FRii Bali Echo Beach,1120,250000,badung,3,8.5,-8.6539859,115.1303691,0.005583077,622751.8571,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
FRii Bali Echo Beach,1121,250000,badung,3,8.5,-8.6539859,115.1303691,0.005583077,537282,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Rofa Kuta Hotel,1118,250000,badung,3,8.1,-8.6992884,115.1790694,0.00239105,36161.25,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Prabhu Suites,1116,250000,buleleng,2,8.2,-8.1907251,114.9505677,0.047344486,163162.3,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
Aron Guest House,1112,250000,gianyar,1,8,-8.5762915,115.2653135,0.028557356,548460.8,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Caldera Hotel & Restaurant Kintamani,1112,250000,bangli,0,8.6,-8.2791213,115.3673922,0.088572425,241059.3,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Caldera Hotel & Restaurant Kintamani,1114,250000,bangli,0,8.6,-8.2791213,115.3673922,0.088572425,213560.8,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Caldera Hotel & Restaurant Kintamani,1115,250000,bangli,0,8.6,-8.2791213,115.3673922,0.088572425,213560.8,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Caldera Hotel & Restaurant Kintamani,1116,250000,bangli,0,8.6,-8.2791213,115.3673922,0.088572425,259890.8,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Caldera Hotel & Restaurant Kintamani,1117,250000,bangli,0,8.6,-8.2791213,115.3673922,0.088572425,227560.8,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Caldera Hotel & Restaurant Kintamani,1118,250000,bangli,0,8.6,-8.2791213,115.3673922,0.088572425,227560.8,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Caldera Hotel & Restaurant Kintamani,1119,250000,bangli,0,8.6,-8.2791213,115.3673922,0.088572425,227560.8,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Caldera Hotel & Restaurant Kintamani,1121,250000,bangli,0,8.6,-8.2791213,115.3673922,0.088572425,213560.8,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
The Kanjeng Suites Petitenget,1024,250020,badung,3,8.6,-8.6746408,115.160351,0.003269687,128359,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Kanjeng Suites Petitenget,1028,250020,badung,3,8.6,-8.6746408,115.160351,0.003269687,125547.5,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Kanjeng Suites Petitenget,1029,250020,badung,3,8.6,-8.6746408,115.160351,0.003269687,161206.7778,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Kanjeng Suites Petitenget,1030,250020,badung,3,8.6,-8.6746408,115.160351,0.003269687,143245.4444,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 401 The Frog Homestay Sanur,1023,250036,denpasar,2,8.8,-8.6869817,115.2597411,0.002625453,210035.2,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
The Kanjeng Suites & Villas Sanur,1020,250100,denpasar,4,7.7,-8.7064698,115.2498219,0.005842159,190700.75,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
The Kanjeng Suites & Villas Sanur,1021,250100,denpasar,4,7.7,-8.7064698,115.2498219,0.005842159,190727.625,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
The Kanjeng Suites & Villas Sanur,1022,250100,denpasar,4,7.7,-8.7064698,115.2498219,0.005842159,159468,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
The Kanjeng Suites & Villas Sanur,1023,250100,denpasar,4,7.7,-8.7064698,115.2498219,0.005842159,150051.6667,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
The Kanjeng Suites & Villas Sanur,1024,250100,denpasar,4,7.7,-8.7064698,115.2498219,0.005842159,159152.1111,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
The Kanjeng Suites & Villas Sanur,1026,250100,denpasar,4,7.7,-8.7064698,115.2498219,0.005842159,216275,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
The Kanjeng Suites & Villas Sanur,1027,250100,denpasar,4,7.7,-8.7064698,115.2498219,0.005842159,218840.5556,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
The Kanjeng Suites & Villas Sanur,1028,250100,denpasar,4,7.7,-8.7064698,115.2498219,0.005842159,268470.4444,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
The Kanjeng Suites & Villas Sanur,1029,250100,denpasar,4,7.7,-8.7064698,115.2498219,0.005842159,274312.8889,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
The Kanjeng Suites & Villas Sanur,1030,250100,denpasar,4,7.7,-8.7064698,115.2498219,0.005842159,312349.5,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
The Kanjeng Suites & Villas Sanur,1031,250100,denpasar,4,7.7,-8.7064698,115.2498219,0.005842159,278980.8889,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3938 Hotel Made Bali,1022,250178,badung,2,8,-8.5993217,115.1863866,0.029759302,141082.8889,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Kanjeng Suite & Villas - Seminyak,1020,250351,badung,4,8.2,-8.6856298,115.175342,0.005670212,131240.5714,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
The Kanjeng Suite & Villas - Seminyak,1021,250351,badung,4,8.2,-8.6856298,115.175342,0.005670212,122243.6,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
The Kanjeng Suite & Villas - Seminyak,1022,250351,badung,4,8.2,-8.6856298,115.175342,0.005670212,136677,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
The Kanjeng Suite & Villas - Seminyak,1023,250351,badung,4,8.2,-8.6856298,115.175342,0.005670212,140457.8889,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
The Kanjeng Suite & Villas - Seminyak,1024,250351,badung,4,8.2,-8.6856298,115.175342,0.005670212,132701.2,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
The Kanjeng Suite & Villas - Seminyak,1025,250351,badung,4,8.2,-8.6856298,115.175342,0.005670212,163713.2222,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
The Kanjeng Suite & Villas - Seminyak,1026,250351,badung,4,8.2,-8.6856298,115.175342,0.005670212,128075,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
The Kanjeng Suite & Villas - Seminyak,1027,250351,badung,4,8.2,-8.6856298,115.175342,0.005670212,127602.1111,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
The Kanjeng Suite & Villas - Seminyak,1028,250351,badung,4,8.2,-8.6856298,115.175342,0.005670212,89239.55556,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
The Kanjeng Suite & Villas - Seminyak,1029,250351,badung,4,8.2,-8.6856298,115.175342,0.005670212,168481.7778,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
The Kanjeng Suite & Villas - Seminyak,1030,250351,badung,4,8.2,-8.6856298,115.175342,0.005670212,133817.7,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
The Kanjeng Suite & Villas - Seminyak,1031,250351,badung,4,8.2,-8.6856298,115.175342,0.005670212,142628.3333,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
The Kanjeng Suite & Villas - Seminyak,1101,250351,badung,4,8.2,-8.6856298,115.175342,0.005670212,133705.7,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Ubud Chez Nyoman,1116,250811,gianyar,0,0,-8.5846524,115.2723607,0.033188294,559122,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Ubud Chez Nyoman,1117,250811,gianyar,0,0,-8.5846524,115.2723607,0.033188294,535214.4,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Grand Zuri Kuta Bali,1029,250882,badung,4,8.5,-8.7116719,115.1814777,0.004215596,200521.3,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Lumbung Sari Ubud Hotel,1112,251199,gianyar,0,8.8,-8.5127122,115.2611556,0.00315595,749108.5,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
Swiss-Belinn Legian,1020,251250,badung,3,8.5,-8.7016773,115.1670691,0.001515105,121298.2,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Grand Zuri Kuta Bali,1021,251331,badung,4,8.5,-8.7116719,115.1814777,0.004215596,99228.42857,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Aveda Boutique Hotel,1116,251375,badung,4,8.4,-8.6719517,115.1625893,0.003517915,133115,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Terrace at Kuta,1029,251429,badung,3,8.7,-8.7123513,115.1722211,0.001683927,67221.85714,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Terrace at Kuta,1030,251429,badung,3,8.7,-8.7123513,115.1722211,0.001683927,68120,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3938 Hotel Made Bali,1113,251531,badung,2,8,-8.5993217,115.1863866,0.029759302,156550.1111,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Puri Nusa Indah,1020,251613,denpasar,0,8.1,-8.6491743,115.2335986,0.013830819,91647.77778,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Puri Nusa Indah,1021,251613,denpasar,0,8.1,-8.6491743,115.2335986,0.013830819,87950.5,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Puri Nusa Indah,1022,251613,denpasar,0,8.1,-8.6491743,115.2335986,0.013830819,87112.8,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
De Vins Sky Hotel Seminyak,1023,251807,badung,4,8.5,-8.6764676,115.1514306,0.002671213,1103051.778,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
De Vins Sky Hotel Seminyak,1025,251807,badung,4,8.5,-8.6764676,115.1514306,0.002671213,1199372.889,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
De Vins Sky Hotel Seminyak,1026,251807,badung,4,8.5,-8.6764676,115.1514306,0.002671213,1122910.8,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
De Vins Sky Hotel Seminyak,1027,251807,badung,4,8.5,-8.6764676,115.1514306,0.002671213,1271406.889,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Lumbung Sari Ubud Hotel,1113,251998,gianyar,0,8.8,-8.5127122,115.2611556,0.00315595,800496.7778,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
Ayola Bali Jimbaran,1020,252000,badung,3,8.4,-8.7628245,115.1752807,0.006596738,365020.125,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Lerina Hotel Nusa Dua,1023,252000,badung,4,8.5,-8.7860937,115.2017194,0.010480442,297432.3,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Lerina Hotel Nusa Dua,1024,252000,badung,4,8.5,-8.7860937,115.2017194,0.010480442,296725.3,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Lerina Hotel Nusa Dua,1026,252000,badung,4,8.5,-8.7860937,115.2017194,0.010480442,300937.4,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Lerina Hotel Nusa Dua,1027,252000,badung,4,8.5,-8.7860937,115.2017194,0.010480442,314272.8,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Lerina Hotel Nusa Dua,1030,252000,badung,4,8.5,-8.7860937,115.2017194,0.010480442,313747,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Lerina Hotel Nusa Dua,1031,252000,badung,4,8.5,-8.7860937,115.2017194,0.010480442,317806.1111,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Ayola Bali Jimbaran,1114,252000,badung,3,8.4,-8.7628245,115.1752807,0.006596738,746641.1111,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Ayola Bali Jimbaran,1121,252000,badung,3,8.4,-8.7628245,115.1752807,0.006596738,627970.2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3938 Hotel Made Bali,1030,252095,badung,2,8,-8.5993217,115.1863866,0.029759302,174007.2,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3938 Hotel Made Bali,1020,252124,badung,2,8,-8.5993217,115.1863866,0.029759302,134242.5,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3938 Hotel Made Bali,1025,252124,badung,2,8,-8.5993217,115.1863866,0.029759302,160086.5556,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 912 Pondok Garden Bali Guesthouse,1022,252293,badung,2,8.5,-8.7986962,115.2236158,0.006145797,451612.6667,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3938 Hotel Made Bali,1101,252332,badung,2,8,-8.5993217,115.1863866,0.029759302,162309,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Shri Ganesh,1021,252440,buleleng,2,0,-8.1518093,115.0359911,0.006491615,196442.7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Hotel Shri Ganesh,1022,252440,buleleng,2,0,-8.1518093,115.0359911,0.006491615,197638.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Hotel Shri Ganesh,1023,252440,buleleng,2,0,-8.1518093,115.0359911,0.006491615,189305.5556,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Hotel Shri Ganesh,1024,252440,buleleng,2,0,-8.1518093,115.0359911,0.006491615,188638.4,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Hotel Shri Ganesh,1025,252440,buleleng,2,0,-8.1518093,115.0359911,0.006491615,215369.4444,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Hotel Shri Ganesh,1026,252440,buleleng,2,0,-8.1518093,115.0359911,0.006491615,215369.4444,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Hotel Shri Ganesh,1027,252440,buleleng,2,0,-8.1518093,115.0359911,0.006491615,223845.625,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Hotel Shri Ganesh,1030,252440,buleleng,2,0,-8.1518093,115.0359911,0.006491615,225357.8571,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
OYO 3938 Hotel Made Bali,1028,252449,badung,2,8,-8.5993217,115.1863866,0.029759302,151135.7,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3938 Hotel Made Bali,1023,252493,badung,2,8,-8.5993217,115.1863866,0.029759302,158605.4444,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3938 Hotel Made Bali,1120,252514,badung,2,7.9,-8.5993217,115.1863866,0.029759302,152276.1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3938 Hotel Made Bali,1121,252611,badung,2,7.9,-8.5993217,115.1863866,0.029759302,144883.6,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3938 Hotel Made Bali,1114,252677,badung,2,8,-8.5993217,115.1863866,0.029759302,146252.3,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3938 Hotel Made Bali,1027,252727,badung,2,8,-8.5993217,115.1863866,0.029759302,156622,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3938 Hotel Made Bali,1026,252784,badung,2,8,-8.5993217,115.1863866,0.029759302,159237.7778,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3868 Puri Mango Hotel,1120,252794,denpasar,3,7.7,-8.6849815,115.2607177,0.002458439,266533.375,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2392 Nusa Dua Eling Inn,1030,252941,badung,3,8.5,-8.802002,115.2167321,0.007555087,241960.5,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 2392 Nusa Dua Eling Inn,1112,252989,badung,3,8.5,-8.802002,115.2167321,0.007555087,236837.9,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3868 Puri Mango Hotel,1113,252991,denpasar,3,7.7,-8.6849815,115.2607177,0.002458439,275919,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Maharani Beach Hotel,1113,253008,badung,3,7.5,-8.7198744,115.1695467,0.001579369,352375.4444,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Maharani Beach Hotel,1115,253008,badung,3,7.5,-8.7198744,115.1695467,0.001579369,317318.7,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3868 Puri Mango Hotel,1121,253059,denpasar,3,7.7,-8.6849815,115.2607177,0.002458439,283365.5,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3868 Puri Mango Hotel,1030,253074,denpasar,3,7.7,-8.6849815,115.2607177,0.002458439,354779,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3938 Hotel Made Bali,1029,253075,badung,2,8,-8.5993217,115.1863866,0.029759302,170241.3,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3868 Puri Mango Hotel,1024,253103,denpasar,3,7.7,-8.6849815,115.2607177,0.002458439,239579.2222,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2392 Nusa Dua Eling Inn,1021,253112,badung,3,8.5,-8.802002,115.2167321,0.007555087,254969.3,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3938 Hotel Made Bali,1021,253115,badung,2,8,-8.5993217,115.1863866,0.029759302,140770.875,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3868 Puri Mango Hotel,1112,253134,denpasar,3,7.7,-8.6849815,115.2607177,0.002458439,251455.6667,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3938 Hotel Made Bali,1112,253140,badung,2,8,-8.5993217,115.1863866,0.029759302,175614.8,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3938 Hotel Made Bali,1115,253148,badung,2,8,-8.5993217,115.1863866,0.029759302,125107.4,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 90078 The Bali Rama City Hotel,1116,253169,denpasar,2,7.5,-8.6596207,115.2392076,0.01199506,70080.7,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
OYO 1051 De Loran Hotel,1027,253282,buleleng,2,8.5,-8.1918659,114.9559218,0.046221282,235534.5714,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
OYO 3938 Hotel Made Bali,1116,253282,badung,2,7.9,-8.5993217,115.1863866,0.029759302,151433.7778,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3938 Hotel Made Bali,1119,253282,badung,2,7.9,-8.5993217,115.1863866,0.029759302,155041.9,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1051 De Loran Hotel,1118,253282,buleleng,2,8.5,-8.1918659,114.9559218,0.046221282,170852.1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
OYO 1051 De Loran Hotel,1119,253282,buleleng,2,8.5,-8.1918659,114.9559218,0.046221282,184052.1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
Grand Zuri Kuta Bali,1020,253341,badung,4,8.5,-8.7116719,115.1814777,0.004215596,96156.42857,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Ubud Chez Nyoman,1114,253392,gianyar,0,0,-8.5846524,115.2723607,0.033188294,588551.3,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Samana Residence Denpasar,1023,253500,denpasar,2,8.3,-8.6746892,115.2367471,0.011298825,74517.8,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Samana Residence Denpasar,1024,253500,denpasar,2,8.3,-8.6746892,115.2367471,0.011298825,74723.9,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Grand Zuri Kuta Bali,1028,253539,badung,4,8.5,-8.7116719,115.1814777,0.004215596,84969.14286,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Aveda Boutique Hotel,1114,253577,badung,4,8.4,-8.6719517,115.1625893,0.003517915,136524,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Aveda Boutique Hotel,1115,253577,badung,4,8.4,-8.6719517,115.1625893,0.003517915,135484.8,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Astradana Hotel Kintamani,1021,253646,bangli,2,0,-8.2766752,115.3777824,0.078795461,386571,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Astradana Hotel Kintamani,1022,253646,bangli,2,0,-8.2766752,115.3777824,0.078795461,220684.6667,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
