Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,sidoarjo,jember,bayuwangi,batu,kediri,surabaya,malang,pacitan,tuban,jombang,tulungagung,sumenep,probolinggo,ngawi,madiun,pasuruan,pamekasan,bojonegoro,mojokerto,nganjuk,lamongan,magetan,ponorogo,situbondo,gresik,blitar,bondowoso,trenggalek,lumajang,sampang,bangkalan,purworejo
OYO 2493 Lotus Hotel Syariah,1113,255227,bojonegoro,2,7.8,-7.1508424,111.8874781,0.056095189,146093.8571,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lotus Garden Hotel by Waringin Hospitality,1112,255500,kediri,3,8.4,-7.8065427,112.0051342,0.012271945,132950.8889,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Votel Hotel Charis Tuban,1116,255555,tuban,3,8,-6.8891774,112.0340091,0.021354299,92888.3,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Antariksa,1022,255563,surabaya,0,7.6,-7.2327696,112.7210376,0.018686481,74363.8,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 927 Carina Hotel,1025,255745,mojokerto,1,7.6,-7.6789525,112.5416482,0.073765459,165397.8889,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Win Hotel Surabaya,1112,255882,bayuwangi,3,8.5,-7.2680621,112.7477999,0.002838237,48540.55556,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Win Hotel Surabaya,1113,255882,bayuwangi,3,8.5,-7.2680621,112.7477999,0.002838237,452550,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Win Hotel Surabaya,1119,255882,bayuwangi,3,8.5,-7.2680621,112.7477999,0.002838237,303728.3,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Win Hotel Surabaya,1120,255882,bayuwangi,3,8.5,-7.2680621,112.7477999,0.002838237,106890.8889,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90519 Warmo Cottage,1024,255948,pasuruan,0,8.1,-7.7159481,112.6590471,0.033009277,162576.3,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3806 Fif Fa Inn Premiere Syariah,1024,256467,malang,1,8.3,-7.9581946,112.6111902,0.008738784,100759.5556,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleo Hotel Jemursari Surabaya,1021,256500,surabaya,2,8.4,-7.3192645,112.7479993,0.006048255,78185.71429,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleo Hotel Jemursari Surabaya,1025,256500,surabaya,2,8.4,-7.3192645,112.7479993,0.006048255,84189.22222,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleo Hotel Jemursari Surabaya,1031,256500,surabaya,2,8.4,-7.3192645,112.7479993,0.006048255,86907,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleo Hotel Jemursari Surabaya,1101,256500,surabaya,2,8.4,-7.3192645,112.7479993,0.006048255,85107.2,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleo Hotel Basuki Rahmat Surabaya,1120,256500,bayuwangi,2,8.4,-7.2635343,112.7412868,0.001890827,413518.3333,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleo Hotel Jemursari Surabaya,1117,256500,surabaya,2,8.4,-7.3192645,112.7479993,0.006048255,132420.75,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleo Hotel Jemursari Surabaya,1118,256500,surabaya,2,8.4,-7.3192645,112.7479993,0.006048255,92993.77778,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solaris Hotel Malang,1020,256802,malang,3,8.5,-7.9136142,112.6556885,0.021594804,158569.1429,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Sofia Juanda Surabaya,1025,257000,malang,3,8.1,-7.3811682,112.7410943,0.013024253,105877.875,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahid Surabaya Hotel,1119,257000,surabaya,3,7.9,-7.2668136,112.7516061,0.003634395,364637.625,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1566 El Reyshi Family Residence,1030,257155,bayuwangi,1,8.7,-8.2243735,114.36833,0.01501583,85657.83333,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Votel De'Pratnya Kediri,1116,257400,bojonegoro,0,7.4,-7.8034662,112.0446656,0.029180509,153737.3333,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 2140 Hs Residence Tulungaggung,1117,257708,tulungagung,2,8.5,-8.02823,111.9195515,0.049201021,121546,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 2140 Hs Residence Tulungaggung,1115,257719,tulungagung,2,8.5,-8.02823,111.9195515,0.049201021,101349.5,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capital O 90176 LG Hotel Jember,1027,257725,jember,0,7.8,-8.1824368,113.6883822,0.007946406,120979.8,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capital O 90176 LG Hotel Jember,1028,257725,jember,0,7.8,-8.1824368,113.6883822,0.007946406,140672.1111,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amaris Hotel Margorejo Surabaya,1027,257950,surabaya,2,8.7,-7.317354,112.7493291,0.005528107,75797.44444,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amaris Hotel Margorejo Surabaya,1029,257950,surabaya,2,8.7,-7.317354,112.7493291,0.005528107,73996.88889,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amaris Hotel Margorejo Surabaya,1101,257950,surabaya,2,8.7,-7.317354,112.7493291,0.005528107,77179.7,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1020,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,97817,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1021,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,193857.1429,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1022,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,171714.2857,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1023,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,209666.6667,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1024,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,113277.7778,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1025,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,118781.7778,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1026,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,132284.6,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1027,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,118833.3333,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1028,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,118833.3333,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1029,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,130692,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1030,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,136254.5,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1031,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,108170.6667,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1101,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,108781.7778,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Gunawangsa MERR,1020,258000,surabaya,3,8.4,-7.3115246,112.781607,0.015312055,109716.4,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Gunawangsa MERR,1021,258000,surabaya,3,8.4,-7.3115246,112.781607,0.015312055,120343.5,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Gunawangsa MERR,1022,258000,surabaya,3,8.4,-7.3115246,112.781607,0.015312055,124060.7,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Gunawangsa MERR,1024,258000,surabaya,3,8.4,-7.3115246,112.781607,0.015312055,102538.3,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Gunawangsa MERR,1025,258000,surabaya,3,8.4,-7.3115246,112.781607,0.015312055,122813.8,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Gunawangsa MERR,1026,258000,surabaya,3,8.4,-7.3115246,112.781607,0.015312055,201119.9,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Gunawangsa MERR,1027,258000,surabaya,3,8.4,-7.3115246,112.781607,0.015312055,192274,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Gunawangsa MERR,1028,258000,surabaya,3,8.4,-7.3115246,112.781607,0.015312055,128210.9,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Gunawangsa MERR,1029,258000,surabaya,3,8.4,-7.3115246,112.781607,0.015312055,125234.2,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Gunawangsa MERR,1031,258000,surabaya,3,8.4,-7.3115246,112.781607,0.015312055,113876.5,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Gunawangsa MERR,1101,258000,surabaya,3,8.4,-7.3115246,112.781607,0.015312055,106766.7,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citihub Hotel @ Tunjungan,1030,258000,bayuwangi,0,8.4,-7.2625777,112.7413142,0.001599725,363202.7,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Damar Boutique Hotel,1112,258000,malang,3,8.3,-7.9526915,112.6361312,0.005761621,272730.1111,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1112,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,175754.5,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1114,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,146141,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1115,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,146531.7778,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1116,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,139504,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1117,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,120254.5,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1118,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,155614.3333,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1119,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,151195,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insumo Palace Hotel & Resort,1121,258000,kediri,3,8.2,-7.8312181,112.0096938,0.014634046,135153.9,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citihub Hotel @ Tunjungan,1120,258000,bayuwangi,0,8.4,-7.2625777,112.7413142,0.001599725,412518.3333,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 2140 Hs Residence Tulungaggung,1025,258205,tulungagung,2,8.5,-8.02823,111.9195515,0.03277571,123511.7,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3806 Fif Fa Inn Premiere Syariah,1030,258346,malang,1,8.3,-7.9581946,112.6111902,0.008738784,161691,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 2001 Taman Dayu Villa Golf View,1114,258351,pasuruan,0,8,-7.707168,112.6725113,0.03823948,179760.1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1020,259000,sidoarjo,2,7.1,-8.0894582,113.2360823,0.167118101,57813.125,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1021,259000,sidoarjo,2,7.1,-8.0894582,113.2360823,0.167118101,128769.1111,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1022,259000,sidoarjo,2,7.1,-8.0894582,113.2360823,0.167118101,121335.5,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1023,259000,sidoarjo,2,7.1,-8.0894582,113.2360823,0.167118101,136792.8889,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1024,259000,sidoarjo,2,7.1,-8.0894582,113.2360823,0.167118101,128596.6667,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1025,259000,sidoarjo,2,7.1,-8.0894582,113.2360823,0.167118101,137509.125,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1026,259000,sidoarjo,2,7.1,-8.0894582,113.2360823,0.167118101,127700.1111,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1027,259000,sidoarjo,2,7.1,-8.0894582,113.2360823,0.167118101,135194.5556,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1028,259000,sidoarjo,2,7.1,-8.0894582,113.2360823,0.167118101,129562.6667,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1029,259000,sidoarjo,2,7.1,-8.0894582,113.2360823,0.167118101,142393.875,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1030,259000,sidoarjo,2,7.1,-8.0894582,113.2360823,0.167118101,177221.625,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1031,259000,sidoarjo,2,7.1,-8.0894582,113.2360823,0.167118101,118647.8,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1101,259000,sidoarjo,2,7.1,-8.0894582,113.2360823,0.167118101,117182.1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Inn Hotel Batu,1021,259000,batu,2,8.1,-7.8778741,112.5324007,0.002690035,92223,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Inn Hotel Batu,1022,259000,batu,2,8.1,-7.8778741,112.5324007,0.002690035,115234.6,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Inn Hotel Batu,1024,259000,batu,2,8.1,-7.8778741,112.5324007,0.002690035,75401.2,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Inn Hotel Batu,1025,259000,batu,2,8.1,-7.8778741,112.5324007,0.002690035,78334.3,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Inn Hotel Batu,1026,259000,batu,2,8.1,-7.8778741,112.5324007,0.002690035,73997.5,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Inn Hotel Batu,1027,259000,batu,2,8.1,-7.8778741,112.5324007,0.002690035,72621.6,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Inn Hotel Batu,1028,259000,batu,2,8.1,-7.8778741,112.5324007,0.002690035,75888.6,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Inn Hotel Batu,1101,259000,batu,2,8.1,-7.8778741,112.5324007,0.002690035,76138.1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1112,259000,sidoarjo,2,7.1,-8.0894582,113.2360823,0.167118101,101761.75,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1113,259000,sidoarjo,2,7,-8.0894582,113.2360823,0.167118101,153668.75,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1114,259000,sidoarjo,2,7,-8.0894582,113.2360823,0.167118101,115312.2,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1115,259000,sidoarjo,2,7.1,-8.0894582,113.2360823,0.167118101,124742.1111,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1116,259000,sidoarjo,2,7.1,-8.0894582,113.2360823,0.167118101,128153.8889,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima Hotel,1117,259000,sidoarjo,2,7.1,-8.0894582,113.2360823,0.167118101,154905.4444,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
