Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,sleman,yogyakarta,bantul,kulon progo,gunungkidul
Kalya Hotel Yogyakarta,1121,250650,yogyakarta,3,8.3,-7.8135018,110.4014136,0.010484672,67560.3,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Kalya Hotel Yogyakarta,1122,250650,yogyakarta,3,8.3,-7.8135018,110.4014136,0.010484672,61066.11111,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Kalya Hotel Yogyakarta,1123,250650,yogyakarta,3,8.3,-7.8135018,110.4014136,0.010484672,67382.4,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Cotton House Monjali,1127,251250,sleman,1,8.6,-7.7487912,110.368464,0.008421085,203692.375,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
OYO 1159 Bukit Indah Hotel & Restaurant Near RSUD Prambanan,1125,251949,bantul,1,8.3,-7.8446249,110.48097,0.073186051,194557.7778,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Malioboro Garden Hotel,1030,252000,yogyakarta,2,8.5,-7.794203,110.366817,0.001539775,320559.9,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0
d'Omah Afi,1031,252367,bantul,0,0,-7.827939,110.3491157,0.011088772,56310.4,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0
OYO 1159 Bukit Indah Hotel & Restaurant Near RSUD Prambanan,1122,252523,bantul,1,8.3,-7.8446249,110.48097,0.073186051,186403.4444,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Taman Yuwono Heritage Malioboro,1031,253000,yogyakarta,0,8.8,-7.7924144,110.3642548,0.000868233,89900,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
OYO 2469 Sutomo Homestay,1028,253134,yogyakarta,0,8.4,-7.7938792,110.3777196,0.004826448,106157.9,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
The Nest Hotel Yogyakarta,1028,253267,sleman,1,7.3,-7.7814303,110.404303,0.00223725,165493.6667,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Rumah Mertua Heritage Yogyakarta,1104,253500,sleman,2,8.5,-7.7408578,110.3685907,0.009473676,139681.4444,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Rumah Mertua Heritage Yogyakarta,1105,253500,sleman,2,8.5,-7.7408578,110.3685907,0.009473676,152141.625,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Rumah Mertua Heritage Yogyakarta,1121,253500,sleman,2,8.5,-7.7408578,110.3685907,0.009473676,177937.3,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Rumah Mertua Heritage Yogyakarta,1122,253500,sleman,2,8.5,-7.7408578,110.3685907,0.009473676,217222.2222,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Rumah Mertua Heritage Yogyakarta,1123,253500,sleman,2,8.5,-7.7408578,110.3685907,0.009473676,215013.3,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Rumah Mertua Heritage Yogyakarta,1124,253500,sleman,2,8.5,-7.7408578,110.3685907,0.009473676,210346,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Hotel LPP Convention,1120,253646,sleman,3,8.2,-7.7796168,110.3925825,0.003422645,290621.4286,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Sartini Inn Jogja,1122,254200,sleman,0,8.1,-7.7811659,110.422652,0.005148562,202354.8889,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Sartini Inn Jogja,1123,254200,sleman,0,8.1,-7.7811659,110.422652,0.005148562,204806,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Sartini Inn Jogja,1124,254200,sleman,0,8.1,-7.7811659,110.422652,0.005148562,193680.2,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Sartini Inn Jogja,1125,254200,sleman,0,8.1,-7.7811659,110.422652,0.005148562,211980.4,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Airlangga Hotel,1119,254319,yogyakarta,1,8.2,-7.8191091,110.3689628,0.001310221,145806.6667,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0
Airlangga Hotel,1120,254319,yogyakarta,1,8.2,-7.8191091,110.3689628,0.001310221,416384.3333,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0
Airlangga Hotel,1121,254319,yogyakarta,1,8.2,-7.8191091,110.3689628,0.001310221,115694.2,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0
Airlangga Hotel,1122,254319,yogyakarta,1,8.2,-7.8191091,110.3689628,0.001310221,121208.1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0
Airlangga Hotel,1123,254319,yogyakarta,1,8.2,-7.8191091,110.3689628,0.001310221,132938.6,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0
Airlangga Hotel,1124,254319,yogyakarta,1,8.2,-7.8191091,110.3689628,0.001310221,126938.6,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0
Airlangga Hotel,1125,254319,yogyakarta,1,8.2,-7.8191091,110.3689628,0.001310221,1083769.1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0
Airlangga Hotel,1126,254319,yogyakarta,1,8.2,-7.8191091,110.3689628,0.001310221,117873.1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0
Airlangga Hotel,1127,254319,yogyakarta,1,8.2,-7.8191091,110.3689628,0.001310221,140616.4286,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0
Airlangga Hotel,1128,254319,yogyakarta,1,8.2,-7.8191091,110.3689628,0.001310221,124551.5,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0
The Fort Hotel Yogyakarta,1027,254464,bantul,1,7.3,-7.826299,110.3473228,0.011360766,62611,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
The Fort Hotel Yogyakarta,1028,254464,bantul,1,7.3,-7.826299,110.3473228,0.011360766,63060.5,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
The Fort Hotel Yogyakarta,1029,254464,bantul,1,7.3,-7.826299,110.3473228,0.011360766,64191.5,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
OYO 3945 Bale Tardian Syariah,1120,254952,sleman,2,7.5,-7.7557103,110.3643609,0.008241198,441564.1111,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0
Joglo Residence Hotel,1027,255000,sleman,0,7.6,-7.7800985,110.4055931,0.002278577,267985,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Joglo Residence Hotel,1028,255000,sleman,0,7.6,-7.7800985,110.4055931,0.002278577,281276.3333,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Joglo Residence Hotel,1029,255000,sleman,0,7.6,-7.7800985,110.4055931,0.002278577,360270.1111,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Joglo Residence Hotel,1030,255000,sleman,0,7.6,-7.7800985,110.4055931,0.002278577,347313.3,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Joglo Residence Hotel,1031,255000,sleman,0,7.6,-7.7800985,110.4055931,0.002278577,282445.3,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Joglo Residence Hotel,1101,255000,sleman,0,7.6,-7.7800985,110.4055931,0.002278577,268466.8,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Joglo Residence Hotel,1102,255000,sleman,0,7.6,-7.7800985,110.4055931,0.002278577,386466.8,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Joglo Residence Hotel,1103,255000,sleman,0,7.6,-7.7800985,110.4055931,0.002278577,242016.8,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Joglo Residence Hotel,1104,255000,sleman,0,7.6,-7.7800985,110.4055931,0.002278577,285532.1111,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Joglo Residence Hotel,1105,255000,sleman,0,7.6,-7.7800985,110.4055931,0.002278577,294931.6667,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Joglo Residence Hotel,1106,255000,sleman,0,7.6,-7.7800985,110.4055931,0.002278577,325981.4,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Joglo Residence Hotel,1107,255000,sleman,0,7.6,-7.7800985,110.4055931,0.002278577,278769.6,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Joglo Residence Hotel,1108,255000,sleman,0,7.6,-7.7800985,110.4055931,0.002278577,295163.2222,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Diana Malioboro Hotel Jogja,1103,255000,yogyakarta,3,8.3,-7.8181578,110.3637849,0.003011614,80733.7,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Brothers Inn Babarsari,1105,255000,sleman,2,8.6,-7.7743268,110.4136329,0.004976376,237187.6667,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Brothers Inn Babarsari,1106,255000,sleman,2,8.6,-7.7743268,110.4136329,0.004976376,281935.3,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Sagan Heritage Hotel,1108,255000,yogyakarta,3,8.3,-7.780138,110.3764428,0.003173614,119984.6,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Puri Chorus Hotel,1101,255000,sleman,1,8.8,-7.7789718,110.3871629,0.003262905,122891.8,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Puri Chorus Hotel,1102,255000,sleman,1,8.8,-7.7789718,110.3871629,0.003262905,155479.2,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Puri Chorus Hotel,1103,255000,sleman,1,8.8,-7.7789718,110.3871629,0.003262905,120522.1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Puri Chorus Hotel,1104,255000,sleman,1,8.8,-7.7789718,110.3871629,0.003262905,157323.2,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Violet Hotel Malioboro,1105,255000,yogyakarta,2,8.2,-7.799556,110.3617471,0.003116861,151558.5,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Tickle Hotel,1102,255000,yogyakarta,2,8.1,-7.7829383,110.3853707,0.004313386,171564.9,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Kombokarno Hotel Malioboro,1106,255000,yogyakarta,0,8.3,-7.7938868,110.3635093,0.001205843,167390.7143,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Joglo Residence Hotel,1122,255000,sleman,0,7.6,-7.7800985,110.4055931,0.002278577,270419.5,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Joglo Residence Hotel,1123,255000,sleman,0,7.6,-7.7800985,110.4055931,0.002278577,290419.5,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Joglo Residence Hotel,1124,255000,sleman,0,7.6,-7.7800985,110.4055931,0.002278577,352073.2222,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Joglo Residence Hotel,1125,255000,sleman,0,7.6,-7.7800985,110.4055931,0.002278577,372400,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
The Srikandi Hotel,1126,255000,yogyakarta,0,8.5,-7.7841147,110.3676181,0.00196613,499911,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
The Srikandi Hotel,1127,255000,yogyakarta,0,8.5,-7.7841147,110.3676181,0.00196613,639613.625,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
The Srikandi Hotel,1128,255000,yogyakarta,0,8.5,-7.7841147,110.3676181,0.00196613,306476.2,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Brothers Inn Babarsari,1119,255000,sleman,2,8.6,-7.7743268,110.4136329,0.004976376,494572.8,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Brothers Inn Babarsari,1120,255000,sleman,2,8.6,-7.7743268,110.4136329,0.004976376,450432.2857,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Brothers Inn Babarsari,1126,255000,sleman,2,8.6,-7.7743268,110.4136329,0.004976376,253832.6,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Brothers Inn Babarsari,1127,255000,sleman,2,8.6,-7.7743268,110.4136329,0.004976376,151024.1111,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Puri Chorus Hotel,1119,255000,sleman,1,8.8,-7.7789718,110.3871629,0.003262905,178854.5,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Puri Chorus Hotel,1120,255000,sleman,1,8.8,-7.7789718,110.3871629,0.003262905,256374.75,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Puri Chorus Hotel,1126,255000,sleman,1,8.8,-7.7789718,110.3871629,0.003262905,255520.3333,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Puri Chorus Hotel,1127,255000,sleman,1,8.8,-7.7789718,110.3871629,0.003262905,401432.8889,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Sagan Heritage Hotel,1121,255000,yogyakarta,3,8.3,-7.780138,110.3764428,0.003173614,129433.9,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Remen Room Bed & Breakfast,1127,255000,sleman,1,9,-7.7785248,110.3893248,0.003084135,231068.2222,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
The Fort Hotel Yogyakarta,1104,255482,bantul,1,7.3,-7.826299,110.3473228,0.011360766,53260.55556,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Tirta Kencana Hotel & Garden Resto,1027,255555,bantul,1,8.1,-7.8042613,110.4091242,0.01258463,204129.2222,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0
Tirta Kencana Hotel & Garden Resto,1028,255555,bantul,1,8.1,-7.8042613,110.4091242,0.01258463,159073.3,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0
Tirta Kencana Hotel & Garden Resto,1029,255555,bantul,1,8.1,-7.8042613,110.4091242,0.01258463,127655.6,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0
Tirta Kencana Hotel & Garden Resto,1101,255555,bantul,1,8.1,-7.8042613,110.4091242,0.01258463,141418.4444,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0
Tirta Kencana Hotel & Garden Resto,1102,255555,bantul,1,8.1,-7.8042613,110.4091242,0.01258463,129971.5556,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0
Tirta Kencana Hotel & Garden Resto,1103,255555,bantul,1,8.1,-7.8042613,110.4091242,0.01258463,138710.3333,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0
Tirta Kencana Hotel & Garden Resto,1104,255555,bantul,1,8.1,-7.8042613,110.4091242,0.01258463,119799.4,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0
Tirta Kencana Hotel & Garden Resto,1105,255555,bantul,1,8.1,-7.8042613,110.4091242,0.01258463,129715.6,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0
Tirta Kencana Hotel & Garden Resto,1119,255555,bantul,1,8.1,-7.8042613,110.4091242,0.01258463,141215,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0
OYO 3787 Hotel Poncowinatan,1119,255567,yogyakarta,1,8.3,-7.7823372,110.3664866,0.001839731,334246.125,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
JJ House Gejayan,1103,255682,sleman,0,7.7,-7.7714873,110.3889605,0.004764948,136050.1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
JJ House Gejayan,1104,255682,sleman,0,7.7,-7.7714873,110.3889605,0.004764948,190022.3,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
Dermaga Keluarga Wirobrajan,1101,256000,yogyakarta,2,8.5,-7.8011294,110.3493037,0.006279018,159721.3,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Dermaga Keluarga Wirobrajan,1102,256000,yogyakarta,2,8.5,-7.8011294,110.3493037,0.006279018,149136.9,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Dermaga Keluarga Wirobrajan,1103,256000,yogyakarta,2,8.5,-7.8011294,110.3493037,0.006279018,155950.3,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Dermaga Keluarga Wirobrajan,1104,256000,yogyakarta,2,8.5,-7.8011294,110.3493037,0.006279018,164721.8,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Dermaga Keluarga Wirobrajan,1105,256000,yogyakarta,2,8.5,-7.8011294,110.3493037,0.006279018,170160.4,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Dermaga Keluarga Wirobrajan,1107,256000,yogyakarta,2,8.5,-7.8011294,110.3493037,0.006279018,136067.8889,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Dermaga Keluarga Wirobrajan,1108,256000,yogyakarta,2,8.5,-7.8011294,110.3493037,0.006279018,136686.1111,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Dermaga Keluarga Wirobrajan,1119,256000,yogyakarta,2,8.5,-7.8011294,110.3493037,0.006279018,192676.3333,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Dermaga Keluarga Wirobrajan,1121,256000,yogyakarta,2,8.5,-7.8011294,110.3493037,0.006279018,153081.8,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Dermaga Keluarga Wirobrajan,1122,256000,yogyakarta,2,8.5,-7.8011294,110.3493037,0.006279018,166370.625,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Dermaga Keluarga Wirobrajan,1123,256000,yogyakarta,2,8.5,-7.8011294,110.3493037,0.006279018,159360.6,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Dermaga Keluarga Wirobrajan,1124,256000,yogyakarta,2,8.5,-7.8011294,110.3493037,0.006279018,170893,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Dermaga Keluarga Wirobrajan,1125,256000,yogyakarta,2,8.5,-7.8011294,110.3493037,0.006279018,136466.2222,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Dermaga Keluarga Wirobrajan,1126,256000,yogyakarta,2,8.5,-7.8011294,110.3493037,0.006279018,198549.8889,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Dermaga Keluarga Wirobrajan,1128,256000,yogyakarta,2,8.5,-7.8011294,110.3493037,0.006279018,150192.9,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Blue Safir Hotel,1119,256000,yogyakarta,1,6.7,-7.793694,110.3641281,0.001108619,359200,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Blue Safir Hotel,1120,256000,yogyakarta,1,6.7,-7.793694,110.3641281,0.001108619,465000,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
OYO 90496 Izzi Ekslusif,1127,257695,sleman,0,6.3,-7.7669237,110.3960577,0.003568316,148487.7778,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Koslo Yogyakarta,1030,258000,sleman,1,8.4,-7.7628585,110.4058283,0.007825023,259002.5556,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0
OYO 1159 Bukit Indah Hotel & Restaurant Near RSUD Prambanan,1028,258148,bantul,1,8.3,-7.8446249,110.48097,0.073186051,165558.9,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
OYO 90669 Omah Candi Sari,1126,258248,kulon progo,0,0,-7.8724151,110.0528212,0.182277763,99418.3,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
JJ House Gejayan,1120,258438,sleman,0,7.7,-7.7714873,110.3889605,0.004764948,248531.75,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
JJ House Gejayan,1121,258438,sleman,0,7.7,-7.7714873,110.3889605,0.004764948,167568.3,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
JJ House Gejayan,1126,258438,sleman,0,7.7,-7.7714873,110.3889605,0.004764948,282966,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
JJ House Gejayan,1128,258438,sleman,0,7.7,-7.7714873,110.3889605,0.004764948,173998.6667,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
Sunrise Hotel Yogyakarta,1106,259000,sleman,1,8.2,-7.7594322,110.3926099,0.00464125,357527.5,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Sunrise Hotel Yogyakarta,1120,259000,sleman,1,8.2,-7.7594322,110.3926099,0.00464125,458366.7778,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Sunrise Hotel Yogyakarta,1127,259000,sleman,1,8.2,-7.7594322,110.3926099,0.00464125,290409.5556,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Cakra Kusuma Hotel,1104,259079,sleman,3,8.2,-7.7598913,110.3803683,0.004576332,108760.1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Cakra Kusuma Hotel,1105,259079,sleman,3,8.2,-7.7598913,110.3803683,0.004576332,115829.7,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Cakra Kusuma Hotel,1106,259079,sleman,3,8.2,-7.7598913,110.3803683,0.004576332,118049.5,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Cakra Kusuma Hotel,1107,259079,sleman,3,8.2,-7.7598913,110.3803683,0.004576332,112242.2,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Cakra Kusuma Hotel,1108,259079,sleman,3,8.2,-7.7598913,110.3803683,0.004576332,113767.4,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
The Soemarsono Hotel,1027,259091,sleman,0,7.6,-7.77924,110.4059369,0.002619939,271862.8889,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
The Soemarsono Hotel,1028,259091,sleman,0,7.6,-7.77924,110.4059369,0.002619939,287523.2222,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
The Soemarsono Hotel,1029,259091,sleman,0,7.6,-7.77924,110.4059369,0.002619939,366517,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
The Soemarsono Hotel,1030,259091,sleman,0,7.6,-7.77924,110.4059369,0.002619939,352526.4,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
The Soemarsono Hotel,1031,259091,sleman,0,7.6,-7.77924,110.4059369,0.002619939,288476.6,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
The Soemarsono Hotel,1101,259091,sleman,0,7.6,-7.77924,110.4059369,0.002619939,274498.1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
The Soemarsono Hotel,1102,259091,sleman,0,7.6,-7.77924,110.4059369,0.002619939,392498.1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
The Soemarsono Hotel,1103,259091,sleman,0,7.6,-7.77924,110.4059369,0.002619939,248048.1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
The Soemarsono Hotel,1104,259091,sleman,0,7.6,-7.77924,110.4059369,0.002619939,288500,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
The Soemarsono Hotel,1105,259091,sleman,0,7.6,-7.77924,110.4059369,0.002619939,295937,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
The Soemarsono Hotel,1106,259091,sleman,0,7.6,-7.77924,110.4059369,0.002619939,329061.6,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
The Soemarsono Hotel,1107,259091,sleman,0,7.6,-7.77924,110.4059369,0.002619939,281849.8,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Kotta GO Yogyakarta,1027,259700,yogyakarta,3,8.7,-7.783135,110.3628832,0.002680681,179526.9,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0
OYO 90253 D'helomi,1127,259947,sleman,0,8.5,-7.7699691,110.4308124,0.009562507,321981.875,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0
OYO 90253 D'helomi,1128,259947,sleman,0,8.5,-7.7699691,110.4308124,0.009562507,179214.9,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0
Grand Sarila Hotel Yogyakarta,1101,259999,sleman,3,8.2,-7.7589108,110.3957616,0.003682472,197940.9,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Sarila Hotel Yogyakarta,1103,259999,sleman,3,8.2,-7.7589108,110.3957616,0.003682472,256170.4286,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Sarila Hotel Yogyakarta,1104,259999,sleman,3,8.2,-7.7589108,110.3957616,0.003682472,202397.9,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Sarila Hotel Yogyakarta,1105,259999,sleman,3,8.2,-7.7589108,110.3957616,0.003682472,211569.3,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Sarila Hotel Yogyakarta,1107,259999,sleman,3,8.2,-7.7589108,110.3957616,0.003682472,89380,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Sarila Hotel Yogyakarta,1108,259999,sleman,3,8.2,-7.7589108,110.3957616,0.003682472,192527.2,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Sarila Hotel Yogyakarta,1121,259999,sleman,3,8.2,-7.7589108,110.3957616,0.003682472,220035.7,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Sarila Hotel Yogyakarta,1122,259999,sleman,3,8.2,-7.7589108,110.3957616,0.003682472,234725.4,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Sarila Hotel Yogyakarta,1123,259999,sleman,3,8.2,-7.7589108,110.3957616,0.003682472,234753.3,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Sarila Hotel Yogyakarta,1124,259999,sleman,3,8.2,-7.7589108,110.3957616,0.003682472,206795.1111,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Sarila Hotel Yogyakarta,1125,259999,sleman,3,8.2,-7.7589108,110.3957616,0.003682472,231955.2,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Sarila Hotel Yogyakarta,1128,259999,sleman,3,8.2,-7.7589108,110.3957616,0.003682472,203856,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Best City Hotel,1103,260000,yogyakarta,3,8.4,-7.7833924,110.3609553,0.003559333,120524.6,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Best City Hotel,1104,260000,yogyakarta,3,8.4,-7.7833924,110.3609553,0.003559333,132276.5,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Best City Hotel,1107,260000,yogyakarta,3,8.3,-7.7833924,110.3609553,0.003559333,116298,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Best City Hotel,1108,260000,yogyakarta,3,8.3,-7.7833924,110.3609553,0.003559333,113210,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
