Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,sukabumi,cianjur,bekasi,cirebon,bandung,bogor,sumedang,banjar,subang,karawang,tasikmalaya,majalengka,purwakarta,garut,jakarta selatan,kuningan,pengandaran,ciamis,pangandaran,indramayu,depok
Tebu Hotel Bandung,1028,372224,bandung,3,8.5,-6.9063308,107.6202254,0.00218128,341312,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tebu Hotel Bandung,1022,372300,bandung,3,8.5,-6.9063308,107.6202254,0.00218128,484682.375,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tebu Hotel Bandung,1026,372300,bandung,3,8.5,-6.9063308,107.6202254,0.00218128,154332.4,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tebu Hotel Bandung,1114,372300,bandung,3,8.5,-6.9063308,107.6202254,0.00218128,194489.1111,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tebu Hotel Bandung,1115,372300,bandung,3,8.5,-6.9063308,107.6202254,0.00218128,187714.875,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Favehotel Braga Bandung,1101,373300,bandung,3,8.1,-6.9168959,107.6079109,0.002821799,259782.9,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Ariandri Puncak,1114,373334,bogor,3,8.2,-6.6925631,106.9622916,0.016667016,174963,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Ariandri Puncak,1115,373334,bogor,3,8.2,-6.6925631,106.9622916,0.016667016,173963,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sukajadi Hotel, Convention and Gallery",1117,373450,bandung,3,8.2,-6.8856513,107.5969757,0.004507258,170750.25,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3809 Delaga Biru Gedung 2,1030,373605,cianjur,0,6.4,-6.7480872,107.0473243,0.013340332,182821.2,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wirton Hotel,1029,373750,bandung,2,8.2,-6.8692011,107.6201791,0.004071434,833900.3333,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wirton Hotel,1119,373750,bandung,2,8.2,-6.8692011,107.6201791,0.004647897,828737.875,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3809 Delaga Biru Gedung 2,1023,373831,cianjur,0,6.4,-6.7480872,107.0473243,0.013340332,177497.3333,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amaris Hotel Padjajaran Bogor,1022,373914,bandung,2,8.2,-6.5962943,106.8047233,0.003664514,132748.2857,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amaris Hotel Padjajaran Bogor,1027,373914,bandung,2,8.2,-6.5962943,106.8047233,0.003664514,307570,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amaris Hotel Padjajaran Bogor,1116,373914,bandung,2,8.2,-6.5962943,106.8047233,0.003664514,234782.8,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amaris Hotel Padjajaran Bogor,1117,373914,bandung,2,8.2,-6.5962943,106.8047233,0.003664514,220917.5556,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amaris Hotel Padjajaran Bogor,1118,373914,bandung,2,8.2,-6.5962943,106.8047233,0.003664514,433333.3333,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BATIQA Hotel & Apartments Karawang,1022,374000,karawang,3.5,8.7,-6.3739532,107.3281446,0.0526156,224405.2,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BATIQA Hotel & Apartments Karawang,1023,374000,karawang,3.5,8.7,-6.3739532,107.3281446,0.0526156,221388.7,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BATIQA Hotel & Apartments Karawang,1024,374000,karawang,3.5,8.7,-6.3739532,107.3281446,0.0526156,219951.6,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BATIQA Hotel & Apartments Karawang,1029,374000,karawang,3.5,8.7,-6.3739532,107.3281446,0.0526156,211070.4444,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BATIQA Hotel & Apartments Karawang,1030,374000,karawang,3.5,8.7,-6.3739532,107.3281446,0.0526156,211877.8,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BATIQA Hotel & Apartments Karawang,1031,374000,karawang,3.5,8.7,-6.3739532,107.3281446,0.0526156,221038.4444,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BATIQA Hotel & Apartments Karawang,1112,374000,karawang,3.5,8.7,-6.3739532,107.3281446,0.052905429,222167.1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BATIQA Hotel & Apartments Karawang,1113,374000,karawang,3.5,8.7,-6.3739532,107.3281446,0.052905429,207125,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BATIQA Hotel & Apartments Karawang,1114,374000,karawang,3.5,8.7,-6.3739532,107.3281446,0.052905429,212919.6,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BATIQA Hotel & Apartments Karawang,1119,374000,karawang,3.5,8.7,-6.3739532,107.3281446,0.052905429,256271,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BATIQA Hotel & Apartments Karawang,1120,374000,karawang,3.5,8.7,-6.3739532,107.3281446,0.052905429,224191,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BATIQA Hotel & Apartments Karawang,1121,374000,karawang,3.5,8.7,-6.3739532,107.3281446,0.052905429,243876,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tebu Hotel Bandung,1027,374684,bandung,3,8.5,-6.9063308,107.6202254,0.00218128,351414.6,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grha Kasih,1021,374999,bogor,3,0,-6.6759756,106.9399417,0.006655876,157098.7,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grha Kasih,1022,374999,bogor,3,0,-6.6759756,106.9399417,0.006655876,145080.4,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grha Kasih,1023,374999,bogor,3,0,-6.6759756,106.9399417,0.006655876,167868.7,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grha Kasih,1024,374999,bogor,3,0,-6.6759756,106.9399417,0.006655876,151580.4,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grha Kasih,1025,374999,bogor,3,0,-6.6759756,106.9399417,0.006655876,174815.6,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grha Kasih,1026,374999,bogor,3,0,-6.6759756,106.9399417,0.006655876,155108.5556,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grha Kasih,1027,374999,bogor,3,0,-6.6759756,106.9399417,0.006655876,153475.4444,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grha Kasih,1029,374999,bogor,3,0,-6.6759756,106.9399417,0.006655876,146213.1429,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Tiara Rex,1029,374999,garut,2,7.7,-7.203601,107.8902777,0.01626273,316148.75,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Grha Kasih,1113,374999,bogor,3,0,-6.6759756,106.9399417,0.006655876,118279.8571,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grha Kasih,1114,374999,bogor,3,0,-6.6759756,106.9399417,0.006655876,149684.2222,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grha Kasih,1115,374999,bogor,3,0,-6.6759756,106.9399417,0.006655876,154443.2222,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grha Kasih,1116,374999,bogor,3,0,-6.6759756,106.9399417,0.006655876,151200.2,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grha Kasih,1117,374999,bogor,3,0,-6.6759756,106.9399417,0.006655876,150968.9,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grha Kasih,1118,374999,bogor,3,0,-6.6759756,106.9399417,0.006655876,156399.8,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grha Kasih,1119,374999,bogor,3,0,-6.6759756,106.9399417,0.006655876,147064.6,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grha Kasih,1120,374999,bogor,3,0,-6.6759756,106.9399417,0.006655876,99821.85714,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grha Kasih,1121,374999,bogor,3,0,-6.6759756,106.9399417,0.006655876,155464.4,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bydiel Hotel,1020,375000,cianjur,2,7.7,-6.8118961,107.1275816,0.01543672,139713.1667,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bydiel Hotel,1021,375000,cianjur,2,7.7,-6.8118961,107.1275816,0.01543672,116146.5,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bydiel Hotel,1023,375000,cianjur,2,7.7,-6.8118961,107.1275816,0.01543672,257288.2222,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bydiel Hotel,1024,375000,cianjur,2,7.7,-6.8118961,107.1275816,0.01543672,239573.4,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bydiel Hotel,1025,375000,cianjur,2,7.7,-6.8118961,107.1275816,0.01543672,194979,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bydiel Hotel,1026,375000,cianjur,2,7.7,-6.8118961,107.1275816,0.01543672,220187.4444,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bydiel Hotel,1027,375000,cianjur,2,7.7,-6.8118961,107.1275816,0.01543672,194154,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bydiel Hotel,1028,375000,cianjur,2,7.7,-6.8118961,107.1275816,0.01543672,200857,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bydiel Hotel,1029,375000,cianjur,2,7.7,-6.8118961,107.1275816,0.01543672,204471.3333,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bydiel Hotel,1030,375000,cianjur,2,7.7,-6.8118961,107.1275816,0.01543672,289028.5714,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bydiel Hotel,1101,375000,cianjur,2,7.7,-6.8118961,107.1275816,0.01543672,221247.6,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ayuda 2 Hotel,1020,375000,bogor,1,8.1,-6.6494924,106.9026852,0.006261597,115497,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ayuda 2 Hotel,1021,375000,bogor,1,8.1,-6.6494924,106.9026852,0.006261597,144777.875,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ayuda 2 Hotel,1022,375000,bogor,1,8.1,-6.6494924,106.9026852,0.006261597,112746.625,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ayuda 2 Hotel,1023,375000,bogor,1,8.1,-6.6494924,106.9026852,0.006261597,159216,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ayuda 2 Hotel,1024,375000,bogor,1,8.1,-6.6494924,106.9026852,0.006261597,110556.8889,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ayuda 2 Hotel,1025,375000,bogor,1,8.1,-6.6494924,106.9026852,0.006261597,77500,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ayuda 2 Hotel,1026,375000,bogor,1,8.1,-6.6494924,106.9026852,0.006261597,99997,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ayuda 2 Hotel,1027,375000,bogor,1,8.1,-6.6494924,106.9026852,0.006261597,105875,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ayuda 2 Hotel,1028,375000,bogor,1,8.1,-6.6494924,106.9026852,0.006261597,98555.55556,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ayuda 2 Hotel,1029,375000,bogor,1,8.1,-6.6494924,106.9026852,0.006261597,121274.7778,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ayuda 2 Hotel,1030,375000,bogor,1,8.1,-6.6494924,106.9026852,0.006261597,120111.875,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ayuda 2 Hotel,1031,375000,bogor,1,8.1,-6.6494924,106.9026852,0.006261597,89097.3,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ayuda 2 Hotel,1101,375000,bogor,1,8.1,-6.6494924,106.9026852,0.006261597,108294.6,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Duta Berlian,1020,375000,bogor,2,7.9,-6.5651532,106.7352611,0.044627894,144832.4444,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Duta Berlian,1021,375000,bogor,2,7.9,-6.5651532,106.7352611,0.044627894,142454.1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Duta Berlian,1022,375000,bogor,2,7.9,-6.5651532,106.7352611,0.044627894,141266.1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Duta Berlian,1023,375000,bogor,2,7.9,-6.5651532,106.7352611,0.044627894,159689.4444,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Duta Berlian,1024,375000,bogor,2,7.9,-6.5651532,106.7352611,0.044627894,146926.6,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Duta Berlian,1025,375000,bogor,2,7.9,-6.5651532,106.7352611,0.044627894,155576.8,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Duta Berlian,1026,375000,bogor,2,7.9,-6.5651532,106.7352611,0.044627894,133897.8,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Duta Berlian,1027,375000,bogor,2,7.9,-6.5651532,106.7352611,0.044627894,136246.6667,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Duta Berlian,1028,375000,bogor,2,7.9,-6.5651532,106.7352611,0.044627894,148209.875,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Duta Berlian,1029,375000,bogor,2,7.9,-6.5651532,106.7352611,0.044627894,145192.6667,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Duta Berlian,1030,375000,bogor,2,7.9,-6.5651532,106.7352611,0.044627894,141730.1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Duta Berlian,1031,375000,bogor,2,7.9,-6.5651532,106.7352611,0.044627894,132338.4,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaia Asri Hotel,1020,375000,subang,0,8.2,-6.2962254,107.8209511,0.204694318,99903.2,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gaia Asri Hotel,1021,375000,subang,0,8.2,-6.2962254,107.8209511,0.204694318,80444.44444,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
New Ayuda Hotel Bogor,1022,375000,bogor,1,8.2,-6.591881,106.80251,0.004869386,171386.1111,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ayuda Hotel Bogor,1029,375000,bogor,1,8.2,-6.591881,106.80251,0.004869386,164182.8,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Lembah Safari Cisarua,1023,375000,bogor,0,8.1,-6.7059992,106.9456593,0.014996663,618424.2857,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VillaTel Salse,1020,375000,bandung,3,8.7,-6.8454345,107.6286696,0.021122041,125657.8889,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VillaTel Salse,1021,375000,bandung,3,8.7,-6.8454345,107.6286696,0.021122041,116942.1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VillaTel Salse,1022,375000,bandung,3,8.7,-6.8454345,107.6286696,0.021122041,146137.4444,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VillaTel Salse,1023,375000,bandung,3,8.7,-6.8454345,107.6286696,0.021122041,137875.75,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VillaTel Salse,1024,375000,bandung,3,8.7,-6.8454345,107.6286696,0.021122041,114442.1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VillaTel Salse,1025,375000,bandung,3,8.7,-6.8454345,107.6286696,0.021122041,125877.625,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VillaTel Salse,1026,375000,bandung,3,8.7,-6.8454345,107.6286696,0.021122041,123968.4444,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Bintang Redannte,1022,375000,garut,2,8.5,-7.1939356,107.8828884,0.018539821,93942,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Grand Cordela Hotel Bandung,1020,375000,bandung,3,8.6,-6.936833,107.6879873,0.03143426,136630.7778,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Cordela Hotel Bandung,1021,375000,bandung,3,8.6,-6.936833,107.6879873,0.03143426,136547.5556,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Cordela Hotel Bandung,1024,375000,bandung,3,8.6,-6.936833,107.6879873,0.03143426,135538.4444,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Cordela Hotel Bandung,1025,375000,bandung,3,8.6,-6.936833,107.6879873,0.03143426,135592.6667,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Cordela Hotel Bandung,1027,375000,bandung,3,8.6,-6.936833,107.6879873,0.03143426,128277.5556,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Cordela Hotel Bandung,1028,375000,bandung,3,8.6,-6.936833,107.6879873,0.03143426,136185.8889,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Cordela Hotel Bandung,1029,375000,bandung,3,8.6,-6.936833,107.6879873,0.03143426,101048.75,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Cordela Hotel Bandung,1031,375000,bandung,3,8.6,-6.936833,107.6879873,0.03143426,105991.1111,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Cordela Hotel Bandung,1101,375000,bandung,3,8.6,-6.936833,107.6879873,0.03143426,112068,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivory Hotel Bandung,1024,375000,bandung,3,8.8,-6.9051713,107.6139978,0.002970521,174390.8,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivory Hotel Bandung,1025,375000,bandung,3,8.8,-6.9051713,107.6139978,0.002970521,440657.5,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Tjokro,1101,375000,bogor,2,8.2,-6.6758438,106.9632247,0.018634741,132048.2,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mandalawangi Hotel,1101,375000,tasikmalaya,2,8,-7.3089284,108.2086516,0.014357811,112063.9,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Hotel Pamordian Pangandaran,1029,375000,pangandaran,2,7.8,-7.69877,108.6590805,0.002514891,216823.75,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UTC Bandung,1020,375000,bandung,3,8.5,-6.9057158,107.6110632,0.002073611,199398.6667,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taman Teratai Hotel,1022,375000,bogor,3,8.4,-6.6599866,106.9161069,0.009914187,186818.625,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taman Teratai Hotel,1029,375000,bogor,3,8.4,-6.6599866,106.9161069,0.009914187,306419.1111,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
