Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,karangasem,ogan komering ilir,gianyar,tabanan,buleleng,badung,denpasar,jembrana,bangli,klungkung
Puri Mimi Hotel,1122,376361,badung,0,8.6,-8.7048715,115.1770471,0.003717144,150028.8,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Mimi Hotel,1123,376361,badung,0,8.6,-8.7048715,115.1770471,0.003717144,141520.2,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Mimi Hotel,1124,376361,badung,0,8.6,-8.7048715,115.1770471,0.003717144,143143.4444,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Mimi Hotel,1125,376361,badung,0,8.6,-8.7048715,115.1770471,0.003717144,145790.2,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Mimi Hotel,1126,376361,badung,0,8.6,-8.7048715,115.1770471,0.003717144,139693.5,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Mimi Hotel,1128,376361,badung,0,8.6,-8.7048715,115.1770471,0.003717144,149945.4444,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Grandmas Plus Hotel - Legian,1105,377190,badung,3,8.8,-8.7084857,115.1720337,0.001422874,150158.8333,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Legian Guest House,1104,377461,badung,2,0,-8.6982711,115.1799781,0.002943,166922.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Legian Guest House,1102,377594,badung,2,0,-8.6982711,115.1799781,0.002943,167163.8889,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Legian Guest House,1103,377594,badung,2,0,-8.6982711,115.1799781,0.002943,168206.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Choice Stay Hotel Denpasar,1108,378000,denpasar,3,8.6,-8.6803018,115.2066447,0.008228467,161833.9,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Pering Bungalow,1101,378920,gianyar,0,7.4,-8.5075264,115.2615275,0.003744241,795270.7,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
UN'S HOTEL,1101,380000,badung,2,8.3,-8.712691,115.170185,0.001979139,129087.2222,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
UN'S HOTEL,1102,380000,badung,2,8.3,-8.712691,115.170185,0.001979139,123290.6667,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
UN'S HOTEL,1103,380000,badung,2,8.3,-8.712691,115.170185,0.001979139,120969.3333,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
UN'S HOTEL,1104,380000,badung,2,8.3,-8.712691,115.170185,0.001979139,144579.2857,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
UN'S HOTEL,1105,380000,badung,2,8.3,-8.712691,115.170185,0.001979139,155302.2857,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
UN'S HOTEL,1107,380000,badung,2,8.3,-8.712691,115.170185,0.001979139,135871.3,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
UN'S HOTEL,1108,380000,badung,2,8.3,-8.712691,115.170185,0.001979139,141963.1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Akatara Hotel Penida,1027,380000,klungkung,2,0,-8.6793936,115.4897482,0.011972841,739217.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Akatara Hotel Penida,1028,380000,klungkung,2,0,-8.6793936,115.4897482,0.011972841,566706,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Akatara Hotel Penida,1029,380000,klungkung,2,0,-8.6793936,115.4897482,0.011972841,355022.4444,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Akatara Hotel Penida,1030,380000,klungkung,2,0,-8.6793936,115.4897482,0.011972841,366812.5556,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Akatara Hotel Penida,1031,380000,klungkung,2,0,-8.6793936,115.4897482,0.011972841,336631.3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Akatara Hotel Penida,1101,380000,klungkung,2,0,-8.6793936,115.4897482,0.011972841,353598,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Akatara Hotel Penida,1102,380000,klungkung,2,0,-8.6793936,115.4897482,0.011972841,338923.125,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Akatara Hotel Penida,1103,380000,klungkung,2,0,-8.6793936,115.4897482,0.011972841,389672.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Akatara Hotel Penida,1104,380000,klungkung,2,0,-8.6793936,115.4897482,0.011972841,148759.1429,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Akatara Hotel Penida,1105,380000,klungkung,2,0,-8.6793936,115.4897482,0.011972841,148759.1429,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Akatara Hotel Penida,1106,380000,klungkung,2,0,-8.6793936,115.4897482,0.011972841,222267.4286,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Akatara Hotel Penida,1107,380000,klungkung,2,0,-8.6793936,115.4897482,0.011972841,288490.4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Akatara Hotel Penida,1108,380000,klungkung,2,0,-8.6793936,115.4897482,0.011972841,327020.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
UN'S HOTEL,1119,380000,badung,2,8.3,-8.712691,115.170185,0.001979139,131907.2,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
UN'S HOTEL,1120,380000,badung,2,8.3,-8.712691,115.170185,0.001979139,129427.3333,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
UN'S HOTEL,1121,380000,badung,2,8.3,-8.712691,115.170185,0.001979139,132039.6,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
UN'S HOTEL,1122,380000,badung,2,8.3,-8.712691,115.170185,0.001979139,128484.6,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
UN'S HOTEL,1123,380000,badung,2,8.3,-8.712691,115.170185,0.001979139,134204.5,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
UN'S HOTEL,1124,380000,badung,2,8.3,-8.712691,115.170185,0.001979139,120706.1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
UN'S HOTEL,1125,380000,badung,2,8.3,-8.712691,115.170185,0.001979139,120668.3,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
UN'S HOTEL,1126,380000,badung,2,8.3,-8.712691,115.170185,0.001979139,118747.8,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
UN'S HOTEL,1127,380000,badung,2,8.3,-8.712691,115.170185,0.001979139,101150,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
UN'S HOTEL,1128,380000,badung,2,8.3,-8.712691,115.170185,0.001979139,121563.4,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Taman Ayu Legian,1120,380000,badung,2,8,-8.7156214,115.1742019,0.001426437,151782,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Ayu Hotel,1119,380001,badung,3,7.6,-8.6771101,115.1555674,0.001703788,345001.25,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Ayu Hotel,1120,380001,badung,3,7.6,-8.6771101,115.1555674,0.001703788,356413.2222,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Ayu Hotel,1121,380001,badung,3,7.6,-8.6771101,115.1555674,0.001703788,730037.5556,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Ayu Hotel,1122,380001,badung,3,7.6,-8.6771101,115.1555674,0.001703788,830589.8,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Ayu Hotel,1124,380001,badung,3,7.6,-8.6771101,115.1555674,0.001703788,349283.7778,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pering Bungalow,1107,380556,gianyar,0,7.4,-8.5075264,115.2615275,0.003744241,804708.3333,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Melasti Beach Resort and Spa,1108,381403,badung,3,7.7,-8.7026738,115.1665726,0.001764542,592135.7,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Melasti Beach Resort and Spa,1107,381537,badung,3,7.7,-8.7026738,115.1665726,0.001764542,469102.7,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
KTS Balinese Villas,1107,382332,badung,4,0,-8.6228298,115.1591706,0.017789692,416658.5,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
KTS Balinese Villas,1108,382332,badung,4,0,-8.6228298,115.1591706,0.017789692,409646.5,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1027,382500,badung,4,8.2,-8.8069168,115.2211295,0.007200641,1703749.5,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1028,382500,badung,4,8.2,-8.8069168,115.2211295,0.007200641,1241605.3,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1101,382500,badung,4,8.2,-8.8069168,115.2211295,0.007200641,1255865.9,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1102,382500,badung,4,8.2,-8.8069168,115.2211295,0.007200641,1195841.4,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1103,382500,badung,4,8.2,-8.8069168,115.2211295,0.007200641,251962.5556,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1104,382500,badung,4,8.2,-8.8069168,115.2211295,0.007200641,1165532.1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1108,382500,badung,4,8.2,-8.8069168,115.2211295,0.007200641,1275144.9,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Besakih Beach Hotel,1107,382500,denpasar,3,8,-8.6894444,115.2647222,0.002051514,339974.4,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Besakih Beach Hotel,1108,382500,denpasar,3,8,-8.6894444,115.2647222,0.002051514,373974.4,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Kubu Garden Guest House,1119,382500,badung,0,0,-8.775074,115.22027,0.005320758,225144.2222,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Kubu Garden Guest House,1120,382500,badung,0,0,-8.775074,115.22027,0.005320758,273242.75,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Kubu Garden Guest House,1121,382500,badung,0,0,-8.775074,115.22027,0.005320758,259579.8,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Kubu Benoa Guest House,1119,382500,badung,3,0,-8.7750507,115.2212971,0.004840553,225144.2222,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Kubu Benoa Guest House,1120,382500,badung,3,0,-8.7750507,115.2212971,0.004840553,273242.75,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Kubu Benoa Guest House,1121,382500,badung,3,0,-8.7750507,115.2212971,0.004840553,259579.8,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1122,382500,badung,4,8.2,-8.8069168,115.2211295,0.007200641,251962.5556,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1123,382500,badung,4,8.2,-8.8069168,115.2211295,0.007200641,1171641.4,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1124,382500,badung,4,8.2,-8.8069168,115.2211295,0.007200641,1169377.9,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1029,382501,badung,4,8.2,-8.8069168,115.2211295,0.007200641,1333651.8,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1030,382501,badung,4,8.2,-8.8069168,115.2211295,0.007200641,1312908.9,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1031,382501,badung,4,8.2,-8.8069168,115.2211295,0.007200641,1176784,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1105,382501,badung,4,8.2,-8.8069168,115.2211295,0.007200641,1242754.4,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1106,382501,badung,4,8.2,-8.8069168,115.2211295,0.007200641,1258291.3,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1107,382501,badung,4,8.2,-8.8069168,115.2211295,0.007200641,1197791.3,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1119,382501,badung,4,8.2,-8.8069168,115.2211295,0.007200641,251962.7778,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1120,382501,badung,4,8.2,-8.8069168,115.2211295,0.007200641,1321550.222,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1121,382501,badung,4,8.2,-8.8069168,115.2211295,0.007200641,257676.6667,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Mercure Bali Nusa Dua,1128,382501,badung,4,8.2,-8.8069168,115.2211295,0.007200641,1212232.222,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Poh Manis Lembongan,1122,382700,klungkung,3,8.6,-8.6886633,115.451592,0.011008678,192336.4,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
Poh Manis Lembongan,1123,382700,klungkung,3,8.6,-8.6886633,115.451592,0.011008678,223765.3,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
Poh Manis Lembongan,1124,382700,klungkung,3,8.6,-8.6886633,115.451592,0.011008678,224765.3,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
Poh Manis Lembongan,1125,382700,klungkung,3,8.6,-8.6886633,115.451592,0.011008678,214669.4444,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
Poh Manis Lembongan,1126,382700,klungkung,3,8.6,-8.6886633,115.451592,0.011008678,164571.8,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
Poh Manis Lembongan,1127,382700,klungkung,3,8.6,-8.6886633,115.451592,0.011008678,163248.8889,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
Poh Manis Lembongan,1128,382700,klungkung,3,8.6,-8.6886633,115.451592,0.011008678,164571.8,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
Pering Bungalow,1105,383448,gianyar,0,7.4,-8.5075264,115.2615275,0.003744241,393553,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Amnaya Resort Kuta,1119,383753,badung,4,9,-8.7299278,115.1700662,0.002540819,145730.8,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Kubu GWK Resort,1027,384000,badung,5,9,-8.7962369,115.1635877,0.011451256,172313.6,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Kubu GWK Resort,1028,384000,badung,5,9,-8.7962369,115.1635877,0.011451256,217635.3333,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Kubu GWK Resort,1029,384000,badung,5,9,-8.7962369,115.1635877,0.011451256,1662394.889,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Kubu GWK Resort,1030,384000,badung,5,9,-8.7962369,115.1635877,0.011451256,1397206.111,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Kubu GWK Resort,1031,384000,badung,5,9,-8.7962369,115.1635877,0.011451256,1369428.333,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Kubu GWK Resort,1101,384000,badung,5,9,-8.7962369,115.1635877,0.011451256,1369428.333,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Neo+ Kuta - Legian by ASTON,1027,384000,badung,3,8.7,-8.7175356,115.1756307,0.001504221,160044.4444,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Neo+ Kuta - Legian by ASTON,1028,384000,badung,3,8.7,-8.7175356,115.1756307,0.001504221,160185.7778,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Neo+ Kuta - Legian by ASTON,1029,384000,badung,3,8.7,-8.7175356,115.1756307,0.001504221,155342.8889,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Neo+ Kuta - Legian by ASTON,1030,384000,badung,3,8.7,-8.7175356,115.1756307,0.001504221,155044.4444,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Neo+ Kuta - Legian by ASTON,1031,384000,badung,3,8.7,-8.7175356,115.1756307,0.001504221,169711.1111,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Neo+ Kuta - Legian by ASTON,1101,384000,badung,3,8.7,-8.7175356,115.1756307,0.001504221,180614.5556,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Neo+ Kuta - Legian by ASTON,1102,384000,badung,3,8.7,-8.7175356,115.1756307,0.001504221,184780.25,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Neo+ Kuta - Legian by ASTON,1104,384000,badung,3,8.7,-8.7175356,115.1756307,0.001504221,162354.5,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Neo+ Kuta - Legian by ASTON,1105,384000,badung,3,8.7,-8.7175356,115.1756307,0.001504221,163655.7778,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Neo+ Kuta - Legian by ASTON,1106,384000,badung,3,8.7,-8.7175356,115.1756307,0.001504221,182612.625,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Neo+ Kuta - Legian by ASTON,1107,384000,badung,3,8.7,-8.7175356,115.1756307,0.001504221,186742.2222,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Neo+ Kuta - Legian by ASTON,1108,384000,badung,3,8.7,-8.7175356,115.1756307,0.001504221,175408.8889,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Neo+ Kuta - Legian by ASTON,1119,384000,badung,3,8.7,-8.7175356,115.1756307,0.001504221,166397.7,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Neo+ Kuta - Legian by ASTON,1122,384000,badung,3,8.7,-8.7175356,115.1756307,0.001504221,182474.6,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Neo+ Kuta - Legian by ASTON,1123,384000,badung,3,8.7,-8.7175356,115.1756307,0.001504221,169409.3,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Neo+ Kuta - Legian by ASTON,1124,384000,badung,3,8.7,-8.7175356,115.1756307,0.001504221,173477,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Neo+ Kuta - Legian by ASTON,1125,384000,badung,3,8.7,-8.7175356,115.1756307,0.001504221,194369.3,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Neo+ Kuta - Legian by ASTON,1126,384000,badung,3,8.7,-8.7175356,115.1756307,0.001504221,183648.7778,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Swastika Guest House,1028,385000,denpasar,3,8.2,-8.686436,115.2623812,0.002293719,367138.5714,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Swastika Guest House,1029,385000,denpasar,3,8.2,-8.686436,115.2623812,0.002293719,313729.8889,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Swastika Guest House,1030,385000,denpasar,3,8.2,-8.686436,115.2623812,0.002293719,313729.8889,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Swastika Guest House,1031,385000,denpasar,3,8.2,-8.686436,115.2623812,0.002293719,313729.8889,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Swastika Guest House,1101,385000,denpasar,3,8.2,-8.686436,115.2623812,0.002293719,345396.5556,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Puri Saron Seminyak,1105,385000,badung,4,8.3,-8.6946317,115.1617171,0.002610732,663624.8571,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Saron Seminyak,1106,385000,badung,4,8.3,-8.6946317,115.1617171,0.002610732,227535.4,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Saron Seminyak,1107,385000,badung,4,8.3,-8.6946317,115.1617171,0.002610732,720393.2222,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Saron Seminyak,1108,385000,badung,4,8.3,-8.6946317,115.1617171,0.002610732,977268.7,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Seminyak Square Hotel,1027,385000,badung,3,8.5,-8.6835848,115.1568049,0.004070145,190234.3333,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Seminyak Square Hotel,1028,385000,badung,3,8.5,-8.6835848,115.1568049,0.004070145,571425.75,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Seminyak Square Hotel,1029,385000,badung,3,8.5,-8.6835848,115.1568049,0.004070145,516714.5556,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Seminyak Square Hotel,1030,385000,badung,3,8.5,-8.6835848,115.1568049,0.004070145,519743.5556,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Seminyak Square Hotel,1031,385000,badung,3,8.5,-8.6835848,115.1568049,0.004070145,437164.4,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Seminyak Square Hotel,1101,385000,badung,3,8.5,-8.6835848,115.1568049,0.004070145,363403.9,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Seminyak Square Hotel,1102,385000,badung,3,8.5,-8.6835848,115.1568049,0.004070145,511467.8889,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Seminyak Square Hotel,1103,385000,badung,3,8.5,-8.6835848,115.1568049,0.004070145,549927.125,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Seminyak Square Hotel,1104,385000,badung,3,8.5,-8.6835848,115.1568049,0.004070145,381660.3333,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Seminyak Square Hotel,1105,385000,badung,3,8.5,-8.6835848,115.1568049,0.004070145,434069.3333,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Seminyak Square Hotel,1106,385000,badung,3,8.5,-8.6835848,115.1568049,0.004070145,445159.75,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Seminyak Square Hotel,1107,385000,badung,3,8.5,-8.6835848,115.1568049,0.004070145,483552.2222,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Seminyak Square Hotel,1108,385000,badung,3,8.5,-8.6835848,115.1568049,0.004070145,501131.5556,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Artha Dewata Homestay,1101,385000,gianyar,3,0,-8.5109756,115.268617,0.002806231,108499.3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Artha Dewata Homestay,1102,385000,gianyar,3,0,-8.5109756,115.268617,0.002806231,108499.3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Artha Dewata Homestay,1103,385000,gianyar,3,0,-8.5109756,115.268617,0.002806231,108499.3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Artha Dewata Homestay,1105,385000,gianyar,3,0,-8.5109756,115.268617,0.002806231,129284.7143,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Artha Dewata Homestay,1106,385000,gianyar,3,0,-8.5109756,115.268617,0.002806231,121249.25,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Artha Dewata Homestay,1107,385000,gianyar,3,0,-8.5109756,115.268617,0.002806231,108499.3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Artha Dewata Homestay,1108,385000,gianyar,3,0,-8.5109756,115.268617,0.002806231,108499.3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
