Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,sleman,yogyakarta,bantul,kulon progo,gunungkidul
Griya Jogja Hotel,1101,359000,yogyakarta,1,8.3,-7.7812112,110.3665891,0.001937466,195047.8,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Kampung Lawasan Heritage Cottage,1024,359000,sleman,2,8.6,-7.7779276,110.4052189,0.003347332,379811.5556,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0
Kampung Lawasan Heritage Cottage,1025,359000,sleman,2,8.6,-7.7779276,110.4052189,0.003347332,384038.7778,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
Kampung Lawasan Heritage Cottage,1026,359000,sleman,2,8.6,-7.7779276,110.4052189,0.003347332,337789.1111,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
Kampung Lawasan Heritage Cottage,1027,359000,sleman,2,8.6,-7.7779276,110.4052189,0.003347332,453580.6667,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
Kampung Lawasan Heritage Cottage,1028,359000,sleman,2,8.6,-7.7779276,110.4052189,0.003347332,512464.4444,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
Kampung Lawasan Heritage Cottage,1031,359000,sleman,2,8.6,-7.7779276,110.4052189,0.003347332,394377,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0
Kampung Lawasan Heritage Cottage,1101,359000,sleman,2,8.6,-7.7779276,110.4052189,0.003347332,425896,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
The Grand Cabin Hotel,1031,359000,yogyakarta,0,8.5,-7.7781789,110.360802,0.004270829,105506,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
D'Salvatore Art & Boutique Hotel,1121,359000,sleman,3,8.4,-7.7836824,110.4256391,0.005758488,206936.7778,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Kampung Lawasan Heritage Cottage,1114,359000,sleman,2,8.6,-7.7779276,110.4052189,0.003347332,325013,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0
Kampung Lawasan Heritage Cottage,1115,359000,sleman,2,8.6,-7.7779276,110.4052189,0.003347332,360751,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
Kampung Lawasan Heritage Cottage,1116,359000,sleman,2,8.6,-7.7779276,110.4052189,0.003347332,371705,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
Kampung Lawasan Heritage Cottage,1117,359000,sleman,2,8.6,-7.7779276,110.4052189,0.003347332,387024.5556,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
Kampung Lawasan Heritage Cottage,1118,359000,sleman,2,8.6,-7.7779276,110.4052189,0.003347332,150618.25,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
Kampung Lawasan Heritage Cottage,1121,359000,sleman,2,8.6,-7.7779276,110.4052189,0.003347332,517518.5,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0
OYO 1159 Bukit Indah Hotel & Restaurant Near RSUD Prambanan,1120,359585,bantul,1,8.3,-7.8446249,110.48097,0.073186051,148372.5,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Emersia Malioboro Yogyakarta,1115,359998,yogyakarta,3,8.6,-7.7873427,110.3640881,0.001948749,228635,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
ibis Yogyakarta Adi Sucipto,1020,359999,sleman,3,8.7,-7.7834218,110.39186,0.003592837,129770.1111,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0
ibis Yogyakarta Adi Sucipto,1021,359999,sleman,3,8.7,-7.7834218,110.39186,0.003592837,100442.375,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0
Merapi Merbabu Hotels & Resort Yogyakarta,1020,359999,sleman,4,8.2,-7.7714578,110.4102335,0.006049372,125431,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Merapi Merbabu Hotels & Resort Yogyakarta,1021,359999,sleman,4,8.2,-7.7714578,110.4102335,0.006049372,128783.6667,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Hotel Dafam Fortuna Seturan,1022,359999,sleman,3,8.5,-7.7656324,110.4108636,0.00818932,159632.9,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Hotel Dafam Fortuna Seturan,1029,359999,sleman,3,8.5,-7.7656324,110.4108636,0.00818932,142002.9,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Grand Sarila Hotel Yogyakarta,1112,359999,sleman,3,8.2,-7.7589108,110.3957616,0.003682472,344119,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Hotel Dafam Fortuna Seturan,1112,359999,sleman,3,8.5,-7.7656324,110.4108636,0.00818932,152922.9,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Grand Omah Sastro,1021,360000,sleman,3,8.5,-7.771082,110.394845,0.004793243,173471.6667,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Grand Omah Sastro,1024,360000,sleman,3,8.5,-7.771082,110.394845,0.004793243,168548.2,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Grand Omah Sastro,1025,360000,sleman,3,8.5,-7.771082,110.394845,0.004793243,156669,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Grand Omah Sastro,1026,360000,sleman,3,8.5,-7.771082,110.394845,0.004793243,164573.4444,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Grand Omah Sastro,1031,360000,sleman,3,8.5,-7.771082,110.394845,0.004793243,111573,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Omah Sastro 1,1023,360000,sleman,1,8.2,-7.7644472,110.3988736,0.003482836,516874,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Omah Sastro 1,1030,360000,sleman,1,8.2,-7.7644472,110.3988736,0.003482836,449560,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Omah Sastro 1,1101,360000,sleman,1,8.2,-7.7644472,110.3988736,0.003482836,289896.5556,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
ibis Yogyakarta Adi Sucipto,1022,360000,sleman,3,8.7,-7.7834218,110.39186,0.003592837,116916.8571,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0
Dalem Agung Palagan 99,1025,360000,sleman,3,7.9,-7.7294218,110.3793185,0.010343068,154809.6667,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Dalem Agung Palagan 99,1026,360000,sleman,3,7.9,-7.7294218,110.3793185,0.010343068,144512.8889,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Dalem Agung Palagan 99,1027,360000,sleman,3,7.9,-7.7294218,110.3793185,0.010343068,172334.9,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Dalem Agung Palagan 99,1028,360000,sleman,3,7.9,-7.7294218,110.3793185,0.010343068,135425.4,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Dalem Agung Palagan 99,1031,360000,sleman,3,7.9,-7.7294218,110.3793185,0.010343068,145489.6,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Dalem Agung Palagan 99,1101,360000,sleman,3,7.9,-7.7294218,110.3793185,0.010343068,153406.2,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Hotel Citradream Tugu Yogyakarta,1029,360000,yogyakarta,2,8.5,-7.7801711,110.367548,0.002572773,267998.625,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Cordela Kartika Dewi Malioboro Yogyakarta,1031,360000,yogyakarta,2.5,8.8,-7.798339,110.3617498,0.002889766,121324.375,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Horison Lynn Yogyakarta,1024,360000,yogyakarta,3,8.5,-7.8244498,110.3668548,0.002744833,209897.3,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Horison Lynn Yogyakarta,1028,360000,yogyakarta,3,8.5,-7.8244498,110.3668548,0.002744833,200974.5556,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
POP! Hotel Sangaji Yogyakarta,1023,360000,yogyakarta,2,8.3,-7.7813117,110.367661,0.002015486,237885.1667,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Grand Rosela Hotel,1020,360000,yogyakarta,3,8.1,-7.8194007,110.3712399,0.00092235,196609.625,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0
Grand Rosela Hotel,1021,360000,yogyakarta,3,8.1,-7.8194007,110.3712399,0.00092235,263930.7778,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0
Arte Hotel Malioboro Yogyakarta,1024,360000,yogyakarta,3,8.4,-7.7899967,110.3622553,0.00106694,141856.2,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0
Arte Hotel Malioboro Yogyakarta,1025,360000,yogyakarta,3,8.4,-7.7899967,110.3622553,0.00106694,131812.4444,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0
Arte Hotel Malioboro Yogyakarta,1028,360000,yogyakarta,3,8.4,-7.7899967,110.3622553,0.00106694,144787.2,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0
Dalem Agung Palagan 99,1112,360000,sleman,3,7.9,-7.7294218,110.3793185,0.010343068,226641.75,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Dalem Agung Palagan 99,1113,360000,sleman,3,7.9,-7.7294218,110.3793185,0.010343068,488782.2,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Dalem Agung Palagan 99,1114,360000,sleman,3,7.9,-7.7294218,110.3793185,0.010343068,166387.25,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Dalem Agung Palagan 99,1115,360000,sleman,3,7.9,-7.7294218,110.3793185,0.010343068,159899.2222,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Dalem Agung Palagan 99,1116,360000,sleman,3,7.9,-7.7294218,110.3793185,0.010343068,213840.4,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Dalem Agung Palagan 99,1117,360000,sleman,3,7.9,-7.7294218,110.3793185,0.010343068,138618.3333,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Dalem Agung Palagan 99,1118,360000,sleman,3,7.9,-7.7294218,110.3793185,0.010343068,160163.375,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Dalem Agung Palagan 99,1119,360000,sleman,3,7.9,-7.7294218,110.3793185,0.010343068,247270.625,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Dalem Agung Palagan 99,1120,360000,sleman,3,7.9,-7.7294218,110.3793185,0.010343068,126623.8571,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Dalem Agung Palagan 99,1121,360000,sleman,3,7.9,-7.7294218,110.3793185,0.010343068,158262.7778,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Omah Sastro 1,1113,360000,sleman,1,8.2,-7.7644472,110.3988736,0.003482836,537796.2,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Omah Sastro 1,1120,360000,sleman,1,8.2,-7.7644472,110.3988736,0.003482836,669627.2,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Hotel Citradream Tugu Yogyakarta,1112,360000,yogyakarta,2,8.5,-7.7801711,110.367548,0.002572773,276090.6667,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
POP! Hotel Sangaji Yogyakarta,1112,360000,yogyakarta,2,8.3,-7.7813117,110.367661,0.002015486,293043,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Arah Living,1114,360000,sleman,0,8.7,-7.7637548,110.3957653,0.002960295,284028.5,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0
NOVATEL Malioboro Yogyakarta,1113,360000,yogyakarta,2,7.7,-7.7930909,110.365986,0.000973546,828156,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Whiz Hotel Malioboro Yogyakarta,1114,360000,yogyakarta,2,8.2,-7.7937887,110.3648098,0.001065877,228190,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Arte Hotel Malioboro Yogyakarta,1115,360000,yogyakarta,3,8.4,-7.7899967,110.3622553,0.001160022,142610.8,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0
Sahid Raya Hotel & Convention Yogyakarta,1121,360000,sleman,4,7.9,-7.7797612,110.4139668,0.005666932,343013.4,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0
Cantya Hotel,1023,360701,yogyakarta,3,8.3,-7.8221601,110.3736048,0.002988069,209320.8571,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0
Cordia Hotel Yogyakarta,1021,360855,kulon progo,3,8.3,-7.8979464,110.0598441,0.180502724,150486.6,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
Cordia Hotel Yogyakarta,1025,360855,kulon progo,3,8.3,-7.8979464,110.0598441,0.180502724,153397.8,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
Cordia Hotel Yogyakarta,1027,360855,kulon progo,3,8.3,-7.8979464,110.0598441,0.180502724,150866,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
Cordia Hotel Yogyakarta,1028,360855,kulon progo,3,8.3,-7.8979464,110.0598441,0.180502724,143714.4,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
D'amor Exclusive Timoho,1030,361445,yogyakarta,0,8.6,-7.7979776,110.3917906,0.003778197,270928.1667,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0
Royal Darmo Malioboro,1024,361446,yogyakarta,4,8.7,-7.7923469,110.3585968,0.002111217,165529.4,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Royal Darmo Malioboro,1028,361446,yogyakarta,4,8.7,-7.7923469,110.3585968,0.002111217,151045.6667,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Hotel Wijaya 2 Kaliurang,1120,361664,sleman,2.5,0,-7.599648,110.4246626,0.015304985,444784,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Cakra Kusuma Hotel,1022,362058,sleman,3,8.2,-7.7598913,110.3803683,0.004576332,201708.3,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Java Villas Boutique Hotel and Resto,1115,363000,yogyakarta,0,8.9,-7.8197445,110.3688014,0.001149684,180278.1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0
Java Villas Boutique Hotel and Resto,1116,363000,yogyakarta,0,8.9,-7.8197445,110.3688014,0.001149684,171449,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0
Java Villas Boutique Hotel and Resto,1121,363000,yogyakarta,0,8.9,-7.8197445,110.3688014,0.001149684,193277.9,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0
Cantya Hotel,1031,363689,yogyakarta,3,8.2,-7.8221601,110.3736048,0.002988069,161374.5,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0
Grand Omah Sastro,1112,365000,sleman,3,8.5,-7.771082,110.394845,0.004793243,158478.5556,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Grand Omah Sastro,1114,365000,sleman,3,8.5,-7.771082,110.394845,0.004793243,147233.8889,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Grand Omah Sastro,1115,365000,sleman,3,8.5,-7.771082,110.394845,0.004793243,142861.1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Grand Omah Sastro,1116,365000,sleman,3,8.5,-7.771082,110.394845,0.004793243,152585.2222,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Grand Omah Sastro,1117,365000,sleman,3,8.5,-7.771082,110.394845,0.004793243,141210.3,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Grand Omah Sastro,1118,365000,sleman,3,8.5,-7.771082,110.394845,0.004793243,158944.5556,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Grand Omah Sastro,1119,365000,sleman,3,8.5,-7.771082,110.394845,0.004793243,164139.6667,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Grand Omah Sastro,1121,365000,sleman,3,8.5,-7.771082,110.394845,0.004793243,129748.875,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Java Villas Boutique Hotel and Resto,1114,365000,yogyakarta,0,8.9,-7.8197445,110.3688014,0.001149684,170538.1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0
Malioboro Prime Hotel,1101,365500,yogyakarta,3,8,-7.790049,110.36519,0.001145386,367899.9,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Platinum Adisucipto Yogyakarta Hotel & Conference,1024,365941,sleman,4,8.8,-7.7831005,110.4372609,0.008285289,196086,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Platinum Adisucipto Yogyakarta Hotel & Conference,1025,365941,sleman,4,8.8,-7.7831005,110.4372609,0.008285289,211219.4,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
h Boutique Hotel Jogjakarta,1114,366291,yogyakarta,3,8.5,-7.781765,110.3790782,0.003188901,237346.2,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Cakra Kembang Hotel,1116,366308,sleman,3,8.3,-7.7586083,110.3820793,0.003650872,252319.5,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
OYO 2314 Hapsari Homestay Syariah,1020,366346,kulon progo,1.5,8.3,-7.8904919,110.0774734,0.167578468,130666.75,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
Grand Serela Yogyakarta by KAGUM Hotels,1024,366667,sleman,4,8.5,-7.7688669,110.3611906,0.007575209,302650.2222,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Serela Yogyakarta by KAGUM Hotels,1115,366667,sleman,4,8.5,-7.7688669,110.3611906,0.007575209,251493.4444,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Serela Yogyakarta by KAGUM Hotels,1116,366667,sleman,4,8.5,-7.7688669,110.3611906,0.007575209,285031,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Serela Yogyakarta by KAGUM Hotels,1117,366667,sleman,4,8.5,-7.7688669,110.3611906,0.007575209,335750.8889,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Serela Yogyakarta by KAGUM Hotels,1118,366667,sleman,4,8.5,-7.7688669,110.3611906,0.007575209,337963.25,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Grand Serela Yogyakarta by KAGUM Hotels,1121,366667,sleman,4,8.5,-7.7688669,110.3611906,0.007575209,271914.7778,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Top Malioboro Hotel Yogyakarta,1119,367000,yogyakarta,3,8,-7.7911653,110.3532861,0.005136805,483402.8333,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
"POP! Hotel Timoho, Yogyakarta",1023,367360,yogyakarta,2,8.5,-7.7986174,110.3914401,0.003732818,226653.5,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0
POP! Hotel Malioboro - Yogyakarta,1020,368000,yogyakarta,2,8.2,-7.7907482,110.3620009,0.000947777,112965.6,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0
POP! Hotel Malioboro - Yogyakarta,1114,368000,yogyakarta,2,8.2,-7.7907482,110.3620009,0.000968165,87461.5,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0
POP! Hotel Malioboro - Yogyakarta,1117,368000,yogyakarta,2,8.2,-7.7907482,110.3620009,0.000968165,98924.85714,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0
Hotel Atalie Malioboro by Yuwono,1112,368000,yogyakarta,0,8.2,-7.7937299,110.3668483,0.001378339,249343.75,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
Prima In Hotel Malioboro,1121,368422,yogyakarta,3,8.5,-7.7910984,110.3615885,0.001103431,103304.5,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Grand Puri Saron Hotel Malioboro Yogyakarta,1020,368500,yogyakarta,3,8.6,-7.7914972,110.362915,0.000589762,151776,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Grand Puri Saron Hotel Malioboro Yogyakarta,1021,368500,yogyakarta,3,8.6,-7.7914972,110.362915,0.000589762,179168,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Grand Puri Saron Hotel Malioboro Yogyakarta,1024,368500,yogyakarta,3,8.6,-7.7914972,110.362915,0.000589762,171939,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Grand Puri Saron Hotel Malioboro Yogyakarta,1028,368500,yogyakarta,3,8.6,-7.7914972,110.362915,0.000589762,149835.4444,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Grand Puri Saron Hotel Malioboro Yogyakarta,1114,368500,yogyakarta,3,8.6,-7.7914972,110.362915,0.000589762,110434.3,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Ros In Hotel,1020,369000,bantul,4,8.3,-7.8357625,110.368204,0.0116321,172697.875,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
Ros In Hotel,1021,369000,bantul,4,8.3,-7.8357625,110.368204,0.0116321,182272.6,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
Ros In Hotel,1024,369000,bantul,4,8.3,-7.8357625,110.368204,0.0116321,187694.6,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0
Ros In Hotel,1025,369000,bantul,4,8.3,-7.8357625,110.368204,0.0116321,212986.375,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
Ros In Hotel,1026,369000,bantul,4,8.3,-7.8357625,110.368204,0.0116321,214538,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
Ros In Hotel,1027,369000,bantul,4,8.3,-7.8357625,110.368204,0.0116321,193862.4444,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
Ros In Hotel,1028,369000,bantul,4,8.3,-7.8357625,110.368204,0.0116321,182154.4444,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
Ros In Hotel,1029,369000,bantul,4,8.3,-7.8357625,110.368204,0.0116321,198766.375,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
Ros In Hotel,1031,369000,bantul,4,8.3,-7.8357625,110.368204,0.0116321,181570.2222,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0
Ros In Hotel,1101,369000,bantul,4,8.3,-7.8357625,110.368204,0.0116321,191705.8889,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
Kalya Hotel Yogyakarta,1021,369000,yogyakarta,3,8.3,-7.8135018,110.4014136,0.010484672,170508.8,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Kalya Hotel Yogyakarta,1022,369000,yogyakarta,3,8.3,-7.8135018,110.4014136,0.010484672,148761,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Kalya Hotel Yogyakarta,1023,369000,yogyakarta,3,8.3,-7.8135018,110.4014136,0.010484672,145396,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Kalya Hotel Yogyakarta,1024,369000,yogyakarta,3,8.3,-7.8135018,110.4014136,0.010484672,184870.9,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Bueno Colombo Hotel,1022,369000,sleman,3,8.2,-7.7683036,110.4703292,0.035456087,184722,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Ros In Hotel,1112,369000,bantul,4,8.3,-7.8357625,110.368204,0.0116321,184733.1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
Ros In Hotel,1114,369000,bantul,4,8.3,-7.8357625,110.368204,0.0116321,268493.4444,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0
Ros In Hotel,1115,369000,bantul,4,8.3,-7.8357625,110.368204,0.0116321,188338.5556,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
Ros In Hotel,1116,369000,bantul,4,8.3,-7.8357625,110.368204,0.0116321,197351.7778,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
Ros In Hotel,1117,369000,bantul,4,8.3,-7.8357625,110.368204,0.0116321,194286.4,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
Ros In Hotel,1118,369000,bantul,4,8.3,-7.8357625,110.368204,0.0116321,176559.9,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
Bueno Colombo Hotel,1119,369000,sleman,3,8.2,-7.7683036,110.4703292,0.035459926,336617.5556,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Grand Kangen Hotel Urip Sumoharjo Yogyakarta,1020,369325,yogyakarta,3,8.5,-7.7828214,110.3868842,0.003686859,288162.625,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Grand Kangen Hotel Urip Sumoharjo Yogyakarta,1021,369325,yogyakarta,3,8.5,-7.7828214,110.3868842,0.003686859,194058.4444,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Malioboro Prime Hotel,1020,369600,yogyakarta,3,8,-7.790049,110.36519,0.001145386,185588.8889,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Malioboro Prime Hotel,1021,369600,yogyakarta,3,8,-7.790049,110.36519,0.001145386,111935.5714,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Malioboro Prime Hotel,1024,369600,yogyakarta,3,8,-7.790049,110.36519,0.001145386,136043.75,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Malioboro Prime Hotel,1026,369600,yogyakarta,3,8,-7.790049,110.36519,0.001145386,182079.9,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Malioboro Prime Hotel,1028,369600,yogyakarta,3,8,-7.790049,110.36519,0.001145386,179072.1111,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Bueno Colombo Hotel,1025,369750,sleman,3,8.2,-7.7683036,110.4703292,0.035456087,255518,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Kombokarno Hotel Malioboro,1031,369750,yogyakarta,0,8.3,-7.7938868,110.3635093,0.001205843,109039.9,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Hotel Orlen,1120,369999,yogyakarta,0,8.2,-7.7807857,110.3732067,0.004088364,1056005.2,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Hotel Selaras Inn Syariah,1023,370000,yogyakarta,0,8.6,-7.7916927,110.3630572,0.00061591,177377.6667,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0
Grage Ramayana Hotel,1027,370000,yogyakarta,3,8.3,-7.7918128,110.3639795,0.00069747,130060.2,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Burza Hotel Yogyakarta,1021,371000,yogyakarta,3,8.5,-7.8240592,110.3666117,0.002449053,194543.1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
